supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
IMPRESSIVE,ENG-IMPR-4872,IMPRESSIVE Heritage — NAPIER,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,154,,,
IMPRESSIVE,ENG-IMPR-4872,IMPRESSIVE Heritage — NAPIER,extract,spec_gap,wrote_flagged,"Spec Gap: header says 5"" width, spec paragraph says 6.5"" — treated header as authoritative",,154,,,
IMPRESSIVE,ENG-IMPR-4873,IMPRESSIVE Heritage — HASTINGS,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,155,,,
IMPRESSIVE,ENG-IMPR-4873,IMPRESSIVE Heritage — HASTINGS,extract,spec_gap,wrote_flagged,"Spec Gap: header says 5"" width, spec paragraph says 6.5"" — treated header as authoritative",,155,,,
IMPRESSIVE,ENG-IMPR-4874,IMPRESSIVE Heritage — NELSON,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,156,,,
IMPRESSIVE,ENG-IMPR-4874,IMPRESSIVE Heritage — NELSON,extract,spec_gap,wrote_flagged,"Spec Gap: header says 5"" width, spec paragraph says 6.5"" — treated header as authoritative",,156,,,
IMPRESSIVE,ENG-IMPR-4875,IMPRESSIVE Heritage — ASHBURTON,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,157,,,
IMPRESSIVE,ENG-IMPR-4875,IMPRESSIVE Heritage — ASHBURTON,extract,spec_gap,wrote_flagged,"Spec Gap: header says 5"" width, spec paragraph says 6.5"" — treated header as authoritative",,157,,,
IMPRESSIVE,ENG-IMPR-4876,IMPRESSIVE Heritage — TIMARU,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,158,,,
IMPRESSIVE,ENG-IMPR-4876,IMPRESSIVE Heritage — TIMARU,extract,spec_gap,wrote_flagged,"Spec Gap: header says 5"" width, spec paragraph says 6.5"" — treated header as authoritative",,158,,,
IMPRESSIVE,ENG-IMPR-4877,IMPRESSIVE Heritage — LEVIN,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,159,,,
IMPRESSIVE,ENG-IMPR-4877,IMPRESSIVE Heritage — LEVIN,extract,spec_gap,wrote_flagged,"Spec Gap: header says 5"" width, spec paragraph says 6.5"" — treated header as authoritative",,159,,,
IMPRESSIVE,ENG-IMPR-91801,IMPRESSIVE Great Lakes — MEADOWS,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,160,,,
IMPRESSIVE,ENG-IMPR-91802,IMPRESSIVE Great Lakes — GLEAM,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,161,,,
IMPRESSIVE,ENG-IMPR-91803,IMPRESSIVE Great Lakes — LUXE,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,162,,,
IMPRESSIVE,ENG-IMPR-91804,IMPRESSIVE Great Lakes — CREST,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,163,,,
IMPRESSIVE,ENG-IMPR-91805,IMPRESSIVE Great Lakes — FLAIR,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,164,,,
IMPRESSIVE,ENG-IMPR-91806,IMPRESSIVE Great Lakes — BERLIN,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,165,,,
IMPRESSIVE,ENG-IMPR-91807,IMPRESSIVE Great Lakes — OPULENT,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,166,,,
IMPRESSIVE,ENG-IMPR-91808,IMPRESSIVE Great Lakes — SPECTRUM,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,167,,,
IMPRESSIVE,ENG-IMPR-91809,IMPRESSIVE Great Lakes — SABLE,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,168,,,
IMPRESSIVE,ENG-IMPR-91810,IMPRESSIVE Great Lakes — SWIRL,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,169,,,
IMPRESSIVE,ENG-IMPR-91811,IMPRESSIVE Great Lakes — SERENADE,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,170,,,
IMPRESSIVE,ENG-IMPR-91812,IMPRESSIVE Great Lakes — TRANQUIL,extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,171,,,
IMPRESSIVE,91500-N,"IMPRESSIVE Classic Oak — OLYMPUS (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,172,,,
IMPRESSIVE,91500-M,"IMPRESSIVE Classic Oak — OLYMPUS (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,173,,,
IMPRESSIVE,91500-P,"IMPRESSIVE Classic Oak — OLYMPUS (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,174,,,
IMPRESSIVE,91500-S,"IMPRESSIVE Classic Oak — OLYMPUS (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,175,,,
IMPRESSIVE,91501-N,"IMPRESSIVE Classic Oak — BRIGHTON (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,176,,,
IMPRESSIVE,91501-M,"IMPRESSIVE Classic Oak — BRIGHTON (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,177,,,
IMPRESSIVE,91501-P,"IMPRESSIVE Classic Oak — BRIGHTON (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,178,,,
IMPRESSIVE,91501-S,"IMPRESSIVE Classic Oak — BRIGHTON (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,179,,,
IMPRESSIVE,91502-N,"IMPRESSIVE Classic Oak — DELLA (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,180,,,
IMPRESSIVE,91502-M,"IMPRESSIVE Classic Oak — DELLA (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,181,,,
IMPRESSIVE,91502-P,"IMPRESSIVE Classic Oak — DELLA (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,182,,,
IMPRESSIVE,91502-S,"IMPRESSIVE Classic Oak — DELLA (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,183,,,
IMPRESSIVE,91503-N,"IMPRESSIVE Classic Oak — TREVIS (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,184,,,
IMPRESSIVE,91503-M,"IMPRESSIVE Classic Oak — TREVIS (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,185,,,
IMPRESSIVE,91503-P,"IMPRESSIVE Classic Oak — TREVIS (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,186,,,
IMPRESSIVE,91503-S,"IMPRESSIVE Classic Oak — TREVIS (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,187,,,
IMPRESSIVE,91504-N,"IMPRESSIVE Classic Oak — HERITAGE (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,188,,,
IMPRESSIVE,91504-M,"IMPRESSIVE Classic Oak — HERITAGE (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,189,,,
IMPRESSIVE,91504-P,"IMPRESSIVE Classic Oak — HERITAGE (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,190,,,
IMPRESSIVE,91504-S,"IMPRESSIVE Classic Oak — HERITAGE (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,191,,,
IMPRESSIVE,91505-N,"IMPRESSIVE Classic Oak — DUNE (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,192,,,
IMPRESSIVE,91505-M,"IMPRESSIVE Classic Oak — DUNE (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,193,,,
IMPRESSIVE,91505-P,"IMPRESSIVE Classic Oak — DUNE (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,194,,,
IMPRESSIVE,91505-S,"IMPRESSIVE Classic Oak — DUNE (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,195,,,
IMPRESSIVE,91506-N,"IMPRESSIVE Classic Oak — OASIS (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,196,,,
IMPRESSIVE,91506-M,"IMPRESSIVE Classic Oak — OASIS (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,197,,,
IMPRESSIVE,91506-P,"IMPRESSIVE Classic Oak — OASIS (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,198,,,
IMPRESSIVE,91506-S,"IMPRESSIVE Classic Oak — OASIS (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,199,,,
IMPRESSIVE,91507-N,"IMPRESSIVE Classic Oak — RIDGE (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,200,,,
IMPRESSIVE,91507-M,"IMPRESSIVE Classic Oak — RIDGE (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,201,,,
IMPRESSIVE,91507-P,"IMPRESSIVE Classic Oak — RIDGE (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,202,,,
IMPRESSIVE,91507-S,"IMPRESSIVE Classic Oak — RIDGE (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,203,,,
IMPRESSIVE,91508-M,"IMPRESSIVE Classic Oak — DOVER (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,204,,,
IMPRESSIVE,91508-S,"IMPRESSIVE Classic Oak — DOVER (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,205,,,
IMPRESSIVE,91509-N,"IMPRESSIVE Classic Oak — ALGOMA (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,206,,,
IMPRESSIVE,91509-M,"IMPRESSIVE Classic Oak — ALGOMA (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,207,,,
IMPRESSIVE,91509-P,"IMPRESSIVE Classic Oak — ALGOMA (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,208,,,
IMPRESSIVE,91509-S,"IMPRESSIVE Classic Oak — ALGOMA (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,209,,,
IMPRESSIVE,91510-N,"IMPRESSIVE Classic Oak — CASTLE (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,210,,,
IMPRESSIVE,91510-M,"IMPRESSIVE Classic Oak — CASTLE (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,211,,,
IMPRESSIVE,91510-P,"IMPRESSIVE Classic Oak — CASTLE (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,212,,,
IMPRESSIVE,91510-S,"IMPRESSIVE Classic Oak — CASTLE (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,213,,,
IMPRESSIVE,91511-N,"IMPRESSIVE Classic Oak — GIZA (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,214,,,
IMPRESSIVE,91511-M,"IMPRESSIVE Classic Oak — GIZA (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,215,,,
IMPRESSIVE,91511-P,"IMPRESSIVE Classic Oak — GIZA (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,216,,,
IMPRESSIVE,91511-S,"IMPRESSIVE Classic Oak — GIZA (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,217,,,
IMPRESSIVE,91512-N,"IMPRESSIVE Classic Oak — COBBLE (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,218,,,
IMPRESSIVE,91512-M,"IMPRESSIVE Classic Oak — COBBLE (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,219,,,
IMPRESSIVE,91512-P,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,220,,,
IMPRESSIVE,91512-S,"IMPRESSIVE Classic Oak — COBBLE (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,221,,,
IMPRESSIVE,91513-N,"IMPRESSIVE Classic Oak — NATURAL (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,222,,,
IMPRESSIVE,91513-M,"IMPRESSIVE Classic Oak — NATURAL (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,223,,,
IMPRESSIVE,91513-P,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,224,,,
IMPRESSIVE,91513-S,"IMPRESSIVE Classic Oak — NATURAL (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,225,,,
IMPRESSIVE,91514-N,"IMPRESSIVE Classic Oak — GENESSE (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,226,,,
IMPRESSIVE,91514-M,"IMPRESSIVE Classic Oak — GENESSE (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,227,,,
IMPRESSIVE,91514-P,"IMPRESSIVE Classic Oak — GENESSE (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,228,,,
IMPRESSIVE,91514-S,"IMPRESSIVE Classic Oak — GENESSE (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,229,,,
IMPRESSIVE,91515-N,"IMPRESSIVE Classic Oak — EMBER (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,230,,,
IMPRESSIVE,91515-M,"IMPRESSIVE Classic Oak — EMBER (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,231,,,
IMPRESSIVE,91515-P,"IMPRESSIVE Classic Oak — EMBER (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,232,,,
IMPRESSIVE,91515-S,"IMPRESSIVE Classic Oak — EMBER (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,233,,,
IMPRESSIVE,91516-N,"IMPRESSIVE Classic Oak — CARDINAL (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,234,,,
IMPRESSIVE,91516-M,"IMPRESSIVE Classic Oak — CARDINAL (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,235,,,
IMPRESSIVE,91516-P,"IMPRESSIVE Classic Oak — CARDINAL (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,236,,,
IMPRESSIVE,91516-S,"IMPRESSIVE Classic Oak — CARDINAL (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,237,,,
IMPRESSIVE,91517-N,"IMPRESSIVE Classic Oak — SIENNA (3-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,238,,,
IMPRESSIVE,91517-M,"IMPRESSIVE Classic Oak — SIENNA (3-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,239,,,
IMPRESSIVE,91517-P,"IMPRESSIVE Classic Oak — SIENNA (4-1/4, Select)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,240,,,
IMPRESSIVE,91517-S,"IMPRESSIVE Classic Oak — SIENNA (4-1/4, Select & Better)",extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,241,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMSTAIRTHREADS,IMPRESSIVE Stair Threads (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,242,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMNOSING,IMPRESSIVE Nosing (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,243,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMREDUCER,IMPRESSIVE Reducer (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,244,,,
IMPRESSIVE,ACC-IMPR-VINYLSPCTRIMTMOLD,IMPRESSIVE T Mold (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,245,,,
IMPRESSIVE,IMP.LM.NS,IMPRESSIVE Nosing (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,246,,,
IMPRESSIVE,IMP.LM.RED,IMPRESSIVE Reducer (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,247,,,
IMPRESSIVE,IMP.LM.TM,IMPRESSIVE T Mold (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,248,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMNOSINGCUSTOMPREFINISHED,IMPRESSIVE Nosing - Custom Prefinished (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,249,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMNOSINGCUSTOMPREFINISHED,IMPRESSIVE Nosing - Custom Prefinished (Transition),extract,ambiguous_naming,wrote_flagged,"Ambiguous Naming: price matches existing LS SKU IMP.V.NS (labeled VINYL moulding) but this line is a hardwood trim — not auto-matched, treated as new pending Albert confirmation",,249,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMREDUCERCUSTOMPREFINISHED,IMPRESSIVE Reducer - Custom Prefinished (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,250,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMREDUCERCUSTOMPREFINISHED,IMPRESSIVE Reducer - Custom Prefinished (Transition),extract,ambiguous_naming,wrote_flagged,"Ambiguous Naming: price matches existing LS SKU IMP.V.RED (labeled VINYL moulding) but this line is a hardwood trim — not auto-matched, treated as new pending Albert confirmation",,250,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMTMOLDCUSTOMPREFINISHED,IMPRESSIVE T Mold - Custom Prefinished (Transition),extract,new_supplier,wrote_flagged,Zero existing Airtable rows for IMPRESSIVE prior to this run.,,251,,,
IMPRESSIVE,ACC-IMPR-HARDWOODTRIMTMOLDCUSTOMPREFINISHED,IMPRESSIVE T Mold - Custom Prefinished (Transition),extract,ambiguous_naming,wrote_flagged,"Ambiguous Naming: price matches existing LS SKU IMP.V.TM (labeled VINYL moulding) but this line is a hardwood trim — not auto-matched, treated as new pending Albert confirmation",,251,,,
IMPRESSIVE,4400,IMPRESSIVE Sahara — BLUE,sync,supplier_option_missing,held,"Smoke-test create rejected by Airtable: Supplier ""IMPRESSIVE"" is not a live choice on the Supplier select field and has no supplier_aliases entry. No record created (confirmed by re-search).",cat-314146346ed5,,,,
IMPRESSIVE,4401,IMPRESSIVE Sahara — CREAM,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-e59d67f73caa,,,,
IMPRESSIVE,4402,IMPRESSIVE Sahara — GOLD,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-26c8de0243b3,,,,
IMPRESSIVE,4403,IMPRESSIVE Sahara — FRUIT,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-546c4b9294e7,,,,
IMPRESSIVE,4404,IMPRESSIVE Sahara — BEIGE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-401fe0187b8f,,,,
IMPRESSIVE,4405,IMPRESSIVE Sahara — LIGHT,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-cc86228712c1,,,,
IMPRESSIVE,4406,IMPRESSIVE Sahara — SEED,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-e3255b26eecb,,,,
IMPRESSIVE,4407,IMPRESSIVE Sahara — HARLE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-e8cd1fb4354b,,,,
IMPRESSIVE,4500,IMPRESSIVE Regal — DREAM,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-c0ed66145d89,,,,
IMPRESSIVE,4501,IMPRESSIVE Regal — CAMEO,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-35a7d83841ed,,,,
IMPRESSIVE,4502,IMPRESSIVE Regal — HARMONY,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-5b655085a3f8,,,,
IMPRESSIVE,4503,IMPRESSIVE Regal — SHELL,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-951f6e8734ed,,,,
IMPRESSIVE,4504,IMPRESSIVE Regal — MATTE,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-9519ba4e089d,,,,
IMPRESSIVE,4505,IMPRESSIVE Regal — LINEN,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-62050feed428,,,,
IMPRESSIVE,4506,IMPRESSIVE Regal — MELLOW,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-97f2d1afdbca,,,,
IMPRESSIVE,4507,IMPRESSIVE Regal — MOON,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-f99d7e567225,,,,
IMPRESSIVE,91000,IMPRESSIVE Paramount — TREE BARK,sync,supplier_option_missing,held,"Not attempted -- same structural Supplier-select blocker as the smoke test (cat-314146346ed5). Airtable upsert/backfill for this supplier cannot proceed until a person adds ""IMPRESSIVE"" as a live Supplier choice (and a supplier_aliases entry if the canonical spelling differs).",cat-e785b610d2ad,,,,
