id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
,TOSCENG6DELUXECOLLECTIONBESPOKESERIESTOKYO,ENG-TOSC-0017,,,,"TOSCENG - Deluxe Collection Bespoke Series (Tokyo) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONBUCKINGHAMPALACE,ENG-TOSC-0005,,,,"TOSCENG - Deluxe (Buckingham Palace) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONHERRINGBONESERIESIVORY,ENG-TOSC-0036,,,,"TOSCENG - Deluxe Collection Herringbone Series (Ivory) T&G | 6"" x 19.05mm x 35 1/2"" - 2mm top - 9.21sf/b - Select & Better","Box size (sf): 9.21 | Layout pattern: Herringbone | Length: 35 1/2"" | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,5.19,6.19,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONHERRINGBONESERIESLITELATTE,ENG-TOSC-0037,,,,"TOSCENG - Deluxe Collection Herringbone Series (Lite Latte) T&G | 6"" x 19.05mm x 35 1/2"" - 2mm top - 9.21sf/b - Select & Better","Box size (sf): 9.21 | Layout pattern: Herringbone | Length: 35 1/2"" | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,5.19,6.19,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONHERRINGBONESERIESOAKCHARM,ENG-TOSC-0038,,,,"TOSCENG - Deluxe Collection Herringbone Series (Oak Charm) T&G | 6"" x 19.05mm x 35 1/2"" - 2mm top - 9.21sf/b - Select & Better","Box size (sf): 9.21 | Layout pattern: Herringbone | Length: 35 1/2"" | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,5.19,6.19,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONINVISIBLEOAK,ENG-TOSC-0006,,,,"TOSCENG - Deluxe (Invisible Oak) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONIVORY,ENG-TOSC-0011,,,,"TOSCENG - Deluxe (Ivory) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
1e711fb7-6584-431c-b244-6524b6047f2e,TOSCENG6DELUXECOLLECTIONLATTE,ENG-TOSC-0010,,,,"TOSCENG - Deluxe (Latte) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONLITELATTE,ENG-TOSC-0003,,,,"TOSCENG - Deluxe (Lite Latte) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONOAKCHARM,ENG-TOSC-0001,,,,"TOSCENG - Deluxe (Oak Charm) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONSMOKEDOAK,ENG-TOSC-0007,,,,"TOSCENG - Deluxe (Smoked Oak) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONSNOWSTORM,ENG-TOSC-0002,,,,"TOSCENG - Deluxe (Snow Storm) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6DELUXECOLLECTIONWHEAT,ENG-TOSC-0008,,,,"TOSCENG - Deluxe (Wheat) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
2f3b0464-5cd2-4078-a4b5-c5b45d554fdb,TOSCENG6DELUXECOLLECTIONWHIPPINGCREAM,ENG-TOSC-0009,,,,"TOSCENG - Deluxe (Whipping Cream) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
7f66e3e7-9973-47a1-afe6-d8c41d43e4f8,TOSCENG6DELUXECOLLECTIONYALE,ENG-TOSC-0004,,,,"TOSCENG - Deluxe (Yale) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.79,5.79,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6ELEGANTHERRINGBONECOLLECTIONLONDONFOG,ENG-TOSC-0056,,,,"TOSCENG - Elegant Herringbone (London Fog) T&G | 6"" x 19.05mm x 35 1/2"" - 2mm top - 8.72sf/b - Select & Better","Box size (sf): 8.72 | Layout pattern: Herringbone | Length: 35 1/2"" | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6ELEGANTHERRINGBONECOLLECTIONMAGNOLIA,ENG-TOSC-0055,,,,"TOSCENG - Elegant Herringbone (Magnolia) T&G | 6"" x 19.05mm x 35 1/2"" - 2mm top - 8.72sf/b - Select & Better","Box size (sf): 8.72 | Layout pattern: Herringbone | Length: 35 1/2"" | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6ELEGANTHERRINGBONECOLLECTIONWINDSORCASTLE,ENG-TOSC-0057,,,,"TOSCENG - Elegant Herringbone (Windsor Castle) T&G | 6"" x 19.05mm x 35 1/2"" - 2mm top - 8.72sf/b - Select & Better","Box size (sf): 8.72 | Layout pattern: Herringbone | Length: 35 1/2"" | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6PRIMEOAKCOLLECTIONBUTTERSCOTCH,ENG-TOSC-0058,,,,"TOSCENG - Prime Oak (Butterscotch) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Semi-Gloss | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
9f83ce6f-9420-49c4-8f73-147c97dbbcb8,TOSCENG6PRIMEOAKCOLLECTIONCROWNSADDLE,ENG-TOSC-0060,,,,"TOSCENG - Prime Oak (Crown Saddle) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Semi-Gloss | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6PRIMEOAKCOLLECTIONGOLDEN,ENG-TOSC-0059,,,,"TOSCENG - Prime Oak (Golden) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Select & Better","Box size (sf): 18.41 | Length: RL | Finish type: Semi-Gloss | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6RENAISSANCECOLLECTIONDAWN,ENG-TOSC-0061,,,,"TOSCENG - Renaissance European White Oak (Dawn) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Dawn (Lite Latte)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6RENAISSANCECOLLECTIONFLORENCE,ENG-TOSC-0062,,,,"TOSCENG - Renaissance European White Oak (Florence) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Florence (Invisible Oak)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6RENAISSANCECOLLECTIONMOONSTONE,ENG-TOSC-0063,,,,"TOSCENG - Renaissance European White Oak (Moonstone) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Moonstone (Pearlescent Dawn)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6RENAISSANCECOLLECTIONROMA,ENG-TOSC-0064,,,,"TOSCENG - Renaissance European White Oak (Roma) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Roma (Yale)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
d23e206f-a335-4c00-b0d2-347999c63cb9,TOSCENG6ROYALOAKCOLLECTIONAFTERGLOW,ENG-TOSC-0094,,,,"TOSCENG - Royal Oak (Afterglow) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Species: European White Oak | Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
17b2f091-18fd-4f04-8ad1-6a9119ee0c29,TOSCENG6ROYALOAKCOLLECTIONALPSWARMGREY,ENG-TOSC-0091,,,,"TOSCENG - Royal Oak (Alps Warm Grey) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Species: European White Oak | Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
,TOSCENG6ROYALOAKCOLLECTIONCHESTNUT,ENG-TOSC-0092,,,,"TOSCENG - Royal Oak (Chestnut) T&G | 6"" x 19.05mm x RL - 2mm top - 18.41sf/b - Character","Species: European White Oak | Box size (sf): 18.41 | Length: RL | Finish type: Wire brushed | Install method: Nail + glue assist | Last price update: 2026-07-01 | Price last changed by: Manual | Active: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 35 | Salesperson notes: ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,Tosca,Tosca,,1,1,Default Tax,,,,,
