SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS match status,LS match notes
ENG-TOSC-0040,"Tosca Prestige Collection 6.5"" — Chantilly Lace (AB)",Tosca,Tosca,,66893069-0392-4156-a450-42f2a738f788,TOSCENG65PRESTIGECOLLECTIONCHANTILLYLACE,Prestige Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.59,5.59,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.ChaLac.6 — colour 'chantillylace'; collection; width; thickness; box; cost
ENG-TOSC-0041,"Tosca Prestige Collection 6.5"" — Cream Grey (AB)",Tosca,Tosca,,e0ffc188-1163-4383-a527-bf997cb86138,TOSCENG65PRESTIGECOLLECTIONCREAMGREY,Prestige Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.59,5.59,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.CreGre.6 — colour 'creamgrey'; collection; width; thickness; box; cost
ENG-TOSC-0042,"Tosca Prestige Collection 6.5"" — London Fog (AB)",Tosca,Tosca,,12def577-3886-40fe-9d14-9dafb13c12ef,TOSCENG65PRESTIGECOLLECTIONLONDONFOG,Prestige Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.59,5.59,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.LonFog.6 — colour 'londonfog'; collection; width; thickness; box; cost
ENG-TOSC-0043,"Tosca Prestige Collection 6.5"" — Magnolia (AB)",Tosca,Tosca,,04be5c3a-9bf4-4a12-8639-53a815914052,TOSCENG65PRESTIGECOLLECTIONMAGNOLIA,Prestige Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.59,5.59,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.Mag.6 — colour 'magnolia'; collection; width; thickness; box; cost
ENG-TOSC-0044,"Tosca Prestige Collection 6.5"" — Oyster Grey (AB)",Tosca,Tosca,,e9cfa5b4-c0d9-4fc7-89f8-a40e652c989a,TOSCENG65PRESTIGECOLLECTIONOYSTERGREY,Prestige Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.59,5.59,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.OysGre.6 — colour 'oystergrey'; collection; width; thickness; box; cost
ENG-TOSC-0045,"Tosca Glory Collection 7.5"" — Lily (AB)",Tosca,Tosca,,ee2b4e6b-96dc-4430-8ce2-4cb0a646f1a4,TOSCENG75GLORYCOLLECTIONLILY,Glory Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.Lil.7 — colour 'lily'; collection; width; thickness; box; cost
ENG-TOSC-0046,"Tosca Glory Collection 7.5"" — Windsor Castle (AB)",Tosca,Tosca,,1b4fa497-b70f-47b5-be1c-718dc061eb24,TOSCENG75GLORYCOLLECTIONWINDSORCASTLE,Glory Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.WinCas.7 — colour 'winsorcastle'; collection; width; thickness; box; cost
ENG-TOSC-0047,"Tosca Superior Collection 7.5"" — Afterlight (AB)",Tosca,Tosca,,,TOSCENG75SUPERIORCOLLECTIONAFTERLIGHT,Superior Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,5.19,6.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0048,"Tosca Superior Collection 7.5"" — Beach Sand (AB)",Tosca,Tosca,,,TOSCENG75SUPERIORCOLLECTIONBEACHSAND,Superior Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,5.19,6.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0049,"Tosca Superior Collection 7.5"" — Cappadocia (AB)",Tosca,Tosca,,,TOSCENG75SUPERIORCOLLECTIONCAPPADOCIA,Superior Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,5.19,6.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0050,"Tosca Aura Collection 7.5"" — Gold Coast (AB)",Tosca,Tosca,,,TOSCENG75AURACOLLECTIONGOLDCOAST,Aura Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,3,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,6.19,7.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Printed as 'Gold Coast (Oak Charm)' - the parenthetical is the equivalent ABCD-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0051,"Tosca Aura Collection 7.5"" — Buttercup Shine (AB)",Tosca,Tosca,,,TOSCENG75AURACOLLECTIONBUTTERCUPSHINE,Aura Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,3,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,6.19,7.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0052,"Tosca Aura Collection 7.5"" — Frosted Ivory (AB)",Tosca,Tosca,,,TOSCENG75AURACOLLECTIONFROSTEDIVORY,Aura Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,3,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,6.19,7.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0053,"Tosca Aura Collection 7.5"" — Misty Slate (AB)",Tosca,Tosca,,,TOSCENG75AURACOLLECTIONMISTYSLATE,Aura Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,3,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,6.19,7.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0054,"Tosca Aura Collection 7.5"" — Pearlescent Dawn (AB)",Tosca,Tosca,,,TOSCENG75AURACOLLECTIONPEARLESCENTDAWN,Aura Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,7.5,RL,19.05,,3,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,6.19,7.19,,,,,,2026-07-01,Manual,23.32,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0055,"Tosca Elegant Herringbone Collection 6"" — Magnolia (AB)",Tosca,Tosca,,,TOSCENG6ELEGANTHERRINGBONECOLLECTIONMAGNOLIA,Elegant Herringbone Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,Herringbone,6,"35 1/2""",19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.99,5.99,,,,,,2026-07-01,Manual,8.72,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0056,"Tosca Elegant Herringbone Collection 6"" — London Fog (AB)",Tosca,Tosca,,,TOSCENG6ELEGANTHERRINGBONECOLLECTIONLONDONFOG,Elegant Herringbone Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,Herringbone,6,"35 1/2""",19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.99,5.99,,,,,,2026-07-01,Manual,8.72,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0057,"Tosca Elegant Herringbone Collection 6"" — Windsor Castle (AB)",Tosca,Tosca,,,TOSCENG6ELEGANTHERRINGBONECOLLECTIONWINDSORCASTLE,Elegant Herringbone Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,Herringbone,6,"35 1/2""",19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.99,5.99,,,,,,2026-07-01,Manual,8.72,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0058,"Tosca Prime Oak Collection 6"" — Butterscotch (AB)",Tosca,Tosca,,,TOSCENG6PRIMEOAKCOLLECTIONBUTTERSCOTCH,Prime Oak Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,4.99,5.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0059,"Tosca Prime Oak Collection 6"" — Golden (AB)",Tosca,Tosca,,,TOSCENG6PRIMEOAKCOLLECTIONGOLDEN,Prime Oak Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,4.99,5.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0060,"Tosca Prime Oak Collection 6"" — Crown Saddle (AB)",Tosca,Tosca,,9f83ce6f-9420-49c4-8f73-147c97dbbcb8,TOSCENG6PRIMEOAKCOLLECTIONCROWNSADDLE,Prime Oak Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,4.99,5.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca.",,,new,OK,Matched LS sku 11438 — colour 'crownsaddle'; collection; width; thickness; box; cost
ENG-TOSC-0061,"Tosca Renaissance Collection 6"" — Dawn (ABCD)",Tosca,Tosca,,,TOSCENG6RENAISSANCECOLLECTIONDAWN,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Dawn (Lite Latte)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0062,"Tosca Renaissance Collection 6"" — Florence (ABCD)",Tosca,Tosca,,,TOSCENG6RENAISSANCECOLLECTIONFLORENCE,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Florence (Invisible Oak)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0063,"Tosca Renaissance Collection 6"" — Moonstone (ABCD)",Tosca,Tosca,,,TOSCENG6RENAISSANCECOLLECTIONMOONSTONE,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Moonstone (Pearlescent Dawn)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0064,"Tosca Renaissance Collection 6"" — Roma (ABCD)",Tosca,Tosca,,,TOSCENG6RENAISSANCECOLLECTIONROMA,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Roma (Yale)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0065,"Tosca Renaissance Collection 6.5"" — Dawn (ABCD)",Tosca,Tosca,,,TOSCENG65RENAISSANCECOLLECTIONDAWN,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Dawn (Lite Latte)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0066,"Tosca Renaissance Collection 6.5"" — Genoa (ABCD)",Tosca,Tosca,,,TOSCENG65RENAISSANCECOLLECTIONGENOA,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Genoa (Oak Charm)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0067,"Tosca Renaissance Collection 6.5"" — Roma (ABCD)",Tosca,Tosca,,,TOSCENG65RENAISSANCECOLLECTIONROMA,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,6.5,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,3.99,4.99,,,,,,2026-07-01,Manual,20.25,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Printed as 'Roma (Yale)' - the parenthetical is the equivalent AB-grade colour name, not part of the colour. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,NOT_FOUND,"No LS candidate — new product, not yet in Lightspeed"
ENG-TOSC-0068,"Tosca Renaissance Collection 7"" — Marsala (ABCD)",Tosca,Tosca,,0a6f6e36-8b89-11eb-f3d6-7e8bf1bd7bfd,TOSCENG7RENAISSANCECOLLECTIONMARSALA,Renaissance Collection,Flooring,Engineered hardwood,Hardwood plywood,European White Oak,,Character,,7,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.19,5.19,,,,,,2026-07-01,Manual,22.6,,,,,TRUE,FALSE,,TRUE,,,35,,"ABCD (Character) grade: may have open knots, character marks or stains. European White Oak, lightly wire brushed, water base finish. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new,OK,Matched LS sku TOS.E.EO.Mar.7.1 — colour 'marsala'; COLLECTION CONFLICT; width; thickness; box CONFLICT (LS 20.93 vs list 22.6); cost
