SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
LAM-LEEF-98006,"Lee SOHO Laminate 7.5"" — 98006",Lee Flooring,Lee Flooring,98006,1d17d286-75cb-4451-a008-070361d722ad,LEEFLAMSOHO98006,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Embossed in Register,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98006 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LAM-LEEF-98007,"Lee SOHO Laminate 7.5"" — 98007",Lee Flooring,Lee Flooring,98007,cad810d4-9941-40a4-a1a1-ce91ce7f5e80,LEEFLAMSOHO98007,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Handscraped,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98007 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LAM-LEEF-98008,"Lee SOHO Laminate 7.5"" — 98008",Lee Flooring,Lee Flooring,98008,5b4f3661-1044-419d-8399-b103a8eb81e6,LEEFLAMSOHO98008,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Embossed in Register,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98008 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LAM-LEEF-98009,"Lee SOHO Laminate 7.5"" — 98009",Lee Flooring,Lee Flooring,98009,e84981d6-7b31-40ab-898c-3d159fd1cdae,LEEFLAMSOHO98009,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Random EIR,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98009 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LAM-LEEF-98011,"Lee SOHO Laminate 7.5"" — 98011",Lee Flooring,Lee Flooring,98011,8a774eae-8b83-442a-bcce-156f8f787c08,LEEFLAMSOHO98011,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Embossed in Register,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98011 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LAM-LEEF-98012,"Lee SOHO Laminate 7.5"" — 98012",Lee Flooring,Lee Flooring,98012,02e53d87-076b-4990-b4a6-ca011f84f4ce,LEEFLAMSOHO98012,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Embossed in Register,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98012 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LAM-LEEF-98013,"Lee SOHO Laminate 7.5"" — 98013",Lee Flooring,Lee Flooring,98013,179d9a6c-59e1-4bb8-b685-64ca0ce51393,LEEFLAMSOHO98013,SOHO Laminate,Flooring,Laminate,HDF core,,,,,7.5,"48""",12.7,,,,,Embossed in Register,Click,Float,,FALSE,,,,,,,1.19,2.19,,,,,,2026-06-12,Manual,18.46,,50,,,TRUE,FALSE,,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 98013 (sku, 1 confirms) WARNING: width 7.0"" vs 7.5""; cost $1.49 vs $1.19"
LVP-LEEF-0001,"Lee 7mm SPC 7.25"" — Coastal Driftwood",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7COASTALDRIFTWOOD,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0002,"Lee 7mm SPC 7.25"" — Countryside Elm",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7COUNTRYSIDEELM,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0003,"Lee 7mm SPC 7.25"" — Distant Shore",Lee Flooring,Lee Flooring,,9d3e373e-4746-441f-bf41-66a028618809,LEEFLVPSPC7DISTANTSHORE,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 11297 (colour~1, 2 confirms)"
LVP-LEEF-0004,"Lee 7mm SPC 7.25"" — Golden Hearth",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7GOLDENHEARTH,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0005,"Lee 7mm SPC 7.25"" — Mistry Birch",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7MISTRYBIRCH,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0006,"Lee 7mm SPC 7.25"" — Pebble Creek",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7PEBBLECREEK,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0007,"Lee 7mm SPC 7.25"" — Rustic Oak",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7RUSTICOAK,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0008,"Lee 7mm SPC 7.25"" — Sandbar",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7SANDBAR,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
LVP-LEEF-0009,"Lee 7mm SPC 7.25"" — Weathered Barnwood",Lee Flooring,Lee Flooring,,,LEEFLVPSPC7WEATHEREDBARNWOOD,7mm SPC,Flooring,LVP,SPC core,,,,,7.25,"48""",7.0,22,,,,,Click,Float,,TRUE,EVA,74,,,,,1.39,2.39,,,,,,2026-06-12,Manual,19.61,,55,,,TRUE,TRUE,TRUE,,,,,,"Install profile/method (Click/Float) assumed — Lee states neither. Locking system not stated. Attached underpad stated as ""5 + 2 MM EVA"" — 5mm SPC core + 2mm EVA pad = 7mm total. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0001,"Lee Heritage Hills 6.5"" — Sandale (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSSANDALE,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0002,"Lee Heritage Hills 6.5"" — Redmond (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSREDMOND,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0003,"Lee Heritage Hills 6.5"" — Brenton (Select & Better)",Lee Flooring,Lee Flooring,,d89a4c76-b778-447a-a5ab-25ab22a9a96c,LEEFENGHERITAGEHILLSBRENTON,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 11338 (colour, 1 confirms) WARNING: cost $3.09 vs $2.99"
ENG-LEEF-0004,"Lee Heritage Hills 6.5"" — Randor (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSRANDOR,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0005,"Lee Heritage Hills 6.5"" — Terrona (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSTERRONA,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0006,"Lee Heritage Hills 6.5"" — Aubrae (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSAUBRAE,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0007,"Lee Heritage Hills 6.5"" — Ellaston (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSELLASTON,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0008,"Lee Heritage Hills 6.5"" — Covelle (Select & Better)",Lee Flooring,Lee Flooring,,e71d5ee1-5e39-4792-9f28-31dc767d059b,LEEFENGHERITAGEHILLSCOVELLE,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,OK,"LS sku 11216 (colour, 2 confirms) WARNING: width 6.0"" vs 6.5"""
ENG-LEEF-0009,"Lee Heritage Hills 6.5"" — Kensington (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSKENSINGTON,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,American Oak,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,2.99,3.99,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0010,"Lee Heritage Hills 6.5"" — Warm Ember (WALNUT) (Select & Better)",Lee Flooring,Lee Flooring,,,LEEFENGHERITAGEHILLSWARMEMBERWALNUT,Heritage Hills,Flooring,Engineered hardwood,Hardwood plywood,Walnut,,Select & Better,,6.5,RL (up to 6'),19.05,,1,,,,,,,FALSE,,,,,,,4.49,5.49,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Printed in the American Oak collection but named as WALNUT and priced separately ($4.49 vs $2.99) — Species set to Walnut. Confirm whether this is American Black Walnut; if so Radiant heat compatible must be FALSE per the global rule. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0011,"Lee Solvara 6.5"" — Lumiere (Select)",Lee Flooring,Lee Flooring,,,LEEFENGSOLVARALUMIERE,Solvara,Flooring,Engineered hardwood,Hardwood plywood,European Oak,,Select,,6.5,RL (up to 4'),19.05,,1.2,,,,,,,FALSE,,,,,,,2.55,3.55,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0012,"Lee Solvara 6.5"" — Allura (Select)",Lee Flooring,Lee Flooring,,,LEEFENGSOLVARAALLURA,Solvara,Flooring,Engineered hardwood,Hardwood plywood,European Oak,,Select,,6.5,RL (up to 4'),19.05,,1.2,,,,,,,FALSE,,,,,,,2.55,3.55,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0013,"Lee Solvara 6.5"" — Solen (Select)",Lee Flooring,Lee Flooring,,,LEEFENGSOLVARASOLEN,Solvara,Flooring,Engineered hardwood,Hardwood plywood,European Oak,,Select,,6.5,RL (up to 4'),19.05,,1.2,,,,,,,FALSE,,,,,,,2.55,3.55,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0014,"Lee Solvara 6.5"" — Mirelle (Select)",Lee Flooring,Lee Flooring,,,LEEFENGSOLVARAMIRELLE,Solvara,Flooring,Engineered hardwood,Hardwood plywood,European Oak,,Select,,6.5,RL (up to 4'),19.05,,1.2,,,,,,,FALSE,,,,,,,2.55,3.55,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0015,"Lee Solvara 6.5"" — Brealen (Select)",Lee Flooring,Lee Flooring,,,LEEFENGSOLVARABREALEN,Solvara,Flooring,Engineered hardwood,Hardwood plywood,European Oak,,Select,,6.5,RL (up to 4'),19.05,,1.2,,,,,,,FALSE,,,,,,,2.55,3.55,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
ENG-LEEF-0016,"Lee Solvara 6.5"" — Thalen (Select)",Lee Flooring,Lee Flooring,,,LEEFENGSOLVARATHALEN,Solvara,Flooring,Engineered hardwood,Hardwood plywood,European Oak,,Select,,6.5,RL (up to 4'),19.05,,1.2,,,,,,,FALSE,,,,,,,2.55,3.55,,,,,,2026-06-12,Manual,26.49,,39,,,TRUE,FALSE,,,,,,,"Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",,,new,NOT_FOUND,No LS candidate — not yet in Lightspeed
