supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used
IMPRESSIVE,ACC-IMPR-IMPLMNS,Laminate trims — Nosing,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-511b4ad0fadd,,,
IMPRESSIVE,ACC-IMPR-IMPLMRED,Laminate trims — Reducer,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-1129ec300778,,,
IMPRESSIVE,ACC-IMPR-IMPLMTM,Laminate trims — T Mold,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-bf083aaef8e6,,,
IMPRESSIVE,ACC-IMPR-IMPVNS,Vinyl trims — Nosing,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7a0294ad9ed0,,,
IMPRESSIVE,ACC-IMPR-IMPVRED,Vinyl trims — Reducer,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-65dc6e056f91,,,
IMPRESSIVE,ACC-IMPR-IMPVTM,Vinyl trims — T Mold,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-210ab4e6f49c,,,
IMPRESSIVE,ENG-IMPR-91000,Paramount Collection — Tree Bark,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-2b6b535cd931,,,
IMPRESSIVE,ENG-IMPR-91001,Paramount Collection — Buckeye,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9f1b6b515ad1,,,
IMPRESSIVE,ENG-IMPR-91002,Paramount Collection — Orion,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e5b559ed961a,,,
IMPRESSIVE,ENG-IMPR-91003,Paramount Collection — Battle Creek,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-de56b43482bc,,,
IMPRESSIVE,ENG-IMPR-91004,Paramount Collection — Saddle,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-2af61d66bf00,,,
IMPRESSIVE,ENG-IMPR-91005,Paramount Collection — Island,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-f4c2c62347ad,,,
IMPRESSIVE,ENG-IMPR-91006,Paramount Collection — Brook,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-cf20207ec055,,,
IMPRESSIVE,ENG-IMPR-91007,Paramount Collection — Jasper,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-b433124bbce5,,,
IMPRESSIVE,ENG-IMPR-91008,Paramount Collection — Plateau,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-583888fd5139,,,
IMPRESSIVE,ENG-IMPR-91009,Paramount Collection — Natural,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-0330cb7a5ab0,,,
IMPRESSIVE,ENG-IMPR-91010,Paramount Collection — Viking,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7998422ad1aa,,,
IMPRESSIVE,ENG-IMPR-91100,Contempo Collection — Mountainous,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e17e80f435bc,,,
IMPRESSIVE,ENG-IMPR-91101,Contempo Collection — Venus,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-394129938c68,,,
IMPRESSIVE,ENG-IMPR-91102,Contempo Collection — Harbour,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-cd36f4562628,,,
IMPRESSIVE,ENG-IMPR-91103,Contempo Collection — Cove,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-628171529c8e,,,
IMPRESSIVE,ENG-IMPR-91104,Contempo Collection — Highland,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8e5679bb6476,,,
IMPRESSIVE,ENG-IMPR-91105,Contempo Collection — Chateau,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-c2fe53907da0,,,
IMPRESSIVE,ENG-IMPR-91106,Contempo Collection — Shelby,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-da18ec01b4ac,,,
IMPRESSIVE,ENG-IMPR-91107,Contempo Collection — Glace Bay,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-ae644eb9c95c,,,
IMPRESSIVE,ENG-IMPR-91108,Contempo Collection — Digby,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-22f2e0bdea49,,,
IMPRESSIVE,ENG-IMPR-91109,Contempo Collection — Sheffield,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-c40ccae82d59,,,
IMPRESSIVE,ENG-IMPR-91110,Contempo Collection — Glassgow,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-777f193d8f1b,,,
IMPRESSIVE,ENG-IMPR-91111,Contempo Collection — Natural,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4678236eb069,,,
IMPRESSIVE,ENG-IMPR-91112,Contempo Collection — Elgin,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9bc2a2a65df2,,,
IMPRESSIVE,ENG-IMPR-91200,Tremblant Collection — Terrian,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-1e71707661a6,,,
IMPRESSIVE,ENG-IMPR-91201,Tremblant Collection — Acadia,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8464c5606512,,,
IMPRESSIVE,ENG-IMPR-91202,Tremblant Collection — Laval,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-21cc75ae76a7,,,
IMPRESSIVE,ENG-IMPR-91203,Tremblant Collection — Baccala,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-688ab237a8e7,,,
IMPRESSIVE,ENG-IMPR-91204,Tremblant Collection — Quinty,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9c551ee22383,,,
IMPRESSIVE,ENG-IMPR-91205,Tremblant Collection — Elora,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-fe24d7a23d67,,,
IMPRESSIVE,ENG-IMPR-91206,Tremblant Collection — Polar,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-1fee00f49fe7,,,
IMPRESSIVE,ENG-IMPR-91207,Tremblant Collection — Saugeen,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-6ef7910220f9,,,
IMPRESSIVE,ENG-IMPR-91300,"Huron Collection — Misty
Morning",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-f290c6ba2742,,,
IMPRESSIVE,ENG-IMPR-91301,Huron Collection — Juliette,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7b1fcc9bd38f,,,
IMPRESSIVE,ENG-IMPR-91302,Huron Collection — Cobalt,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-63a2ec296d19,,,
IMPRESSIVE,ENG-IMPR-91303,Huron Collection — Nottingham,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-81593df926f0,,,
IMPRESSIVE,ENG-IMPR-91304,Huron Collection — Stirling,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9b519af4cc2f,,,
IMPRESSIVE,ENG-IMPR-91305,Huron Collection — Alexandria,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e0d6f10cdc5a,,,
IMPRESSIVE,HWD-IMPR-91500-M,"Classic Red Oak Collection — Olympus — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8160d251a6dd,,,
IMPRESSIVE,HWD-IMPR-91500-N,"Classic Red Oak Collection — Olympus — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-ca7f5bc475cb,,,
IMPRESSIVE,HWD-IMPR-91500-P,"Classic Red Oak Collection — Olympus — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4867394173a8,,,
IMPRESSIVE,HWD-IMPR-91500-S,"Classic Red Oak Collection — Olympus — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-97e4459cde12,,,
IMPRESSIVE,HWD-IMPR-91501-M,"Classic Red Oak Collection — Brighton — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-bf915f3128c8,,,
IMPRESSIVE,HWD-IMPR-91501-N,"Classic Red Oak Collection — Brighton — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e896a4271498,,,
IMPRESSIVE,HWD-IMPR-91501-P,"Classic Red Oak Collection — Brighton — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-99fb82913752,,,
IMPRESSIVE,HWD-IMPR-91501-S,"Classic Red Oak Collection — Brighton — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-7a5de27d8c1e,,,
IMPRESSIVE,HWD-IMPR-91502-M,"Classic Red Oak Collection — Della — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-a772c9a5359c,,,
IMPRESSIVE,HWD-IMPR-91502-N,"Classic Red Oak Collection — Della — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-df35dfe99bcb,,,
IMPRESSIVE,HWD-IMPR-91502-P,"Classic Red Oak Collection — Della — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-12489a26c605,,,
IMPRESSIVE,HWD-IMPR-91502-S,"Classic Red Oak Collection — Della — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-cc1373f91336,,,
IMPRESSIVE,HWD-IMPR-91503-M,"Classic Red Oak Collection — Trevis — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-88edcd9414d1,,,
IMPRESSIVE,HWD-IMPR-91503-N,"Classic Red Oak Collection — Trevis — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-98cfaba475b5,,,
IMPRESSIVE,HWD-IMPR-91503-P,"Classic Red Oak Collection — Trevis — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-89153992e8b3,,,
IMPRESSIVE,HWD-IMPR-91503-S,"Classic Red Oak Collection — Trevis — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e6333ea3f0de,,,
IMPRESSIVE,HWD-IMPR-91504-M,"Classic Red Oak Collection — Heritage — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-08d2b2edb393,,,
IMPRESSIVE,HWD-IMPR-91504-N,"Classic Red Oak Collection — Heritage — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-ee8ce6057d49,,,
IMPRESSIVE,HWD-IMPR-91504-P,"Classic Red Oak Collection — Heritage — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-79338c825a57,,,
IMPRESSIVE,HWD-IMPR-91504-S,"Classic Red Oak Collection — Heritage — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-42b6a71c99c5,,,
IMPRESSIVE,HWD-IMPR-91505-M,"Classic Red Oak Collection — Dune — 3.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-926be9f22dd3,,,
IMPRESSIVE,HWD-IMPR-91505-N,"Classic Red Oak Collection — Dune — 3.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-510e41f753ee,,,
IMPRESSIVE,HWD-IMPR-91505-P,"Classic Red Oak Collection — Dune — 4.25"" (Select)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8931180b2645,,,
IMPRESSIVE,HWD-IMPR-91505-S,"Classic Red Oak Collection — Dune — 4.25"" (Select & Better)",sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-0bee0fcf3d0c,,,
