id,handle,sku,comp1,comp2,comp3,name,description,product_category,variant_option_one_name,variant_option_one_value,vopt2_name,vopt2_value,vopt3_name,vopt3_value,tags,supply_price,retail_price,loy1,loy2,loy3,loy4,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga Outlet,inv1,inv2,inv3
50aa2b96-6be5-484a-a1d2-e10aa4c8a0f7,55546772,ENG-IMPR-91206,,,,IMPR - Tremblant Collection — Polar - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
c6e5896e-e446-41ea-844d-fb8cd64e8d13,55546770,ENG-IMPR-91207,,,,IMPR - Tremblant Collection — Saugeen - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91801,ENG-IMPR-91801,,,,IMPR - Great Lakes Collection — Meadows - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91802,ENG-IMPR-91802,,,,IMPR - Great Lakes Collection — Gleam - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91803,ENG-IMPR-91803,,,,IMPR - Great Lakes Collection — Luxe - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91804,ENG-IMPR-91804,,,,IMPR - Great Lakes Collection — Crest - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91805,ENG-IMPR-91805,,,,IMPR - Great Lakes Collection — Flair - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91806,ENG-IMPR-91806,,,,IMPR - Great Lakes Collection — Berlin - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91807,ENG-IMPR-91807,,,,IMPR - Great Lakes Collection — Opulent - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91808,ENG-IMPR-91808,,,,IMPR - Great Lakes Collection — Spectrum - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91809,ENG-IMPR-91809,,,,IMPR - Great Lakes Collection — Sable - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91810,ENG-IMPR-91810,,,,IMPR - Great Lakes Collection — Swirl - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91811,ENG-IMPR-91811,,,,IMPR - Great Lakes Collection — Serenade - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR91812,ENG-IMPR-91812,,,,IMPR - Great Lakes Collection — Tranquil - 20.00sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,5.15,6.15,,,,,Impressive,Impressive,,1,1,Default Tax,,,
26661629-642c-43ef-8708-51440c546282,55546798,ENG-IMPR-91100,,,,IMPR - Contempo Collection — Mountainous - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
90a00539-bc1f-4925-862a-6f2c0f07fcef,55546794,ENG-IMPR-91101,,,,IMPR - Contempo Collection — Venus - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
322e67e2-5679-4878-ba3e-422a06a49b73,55546800,ENG-IMPR-91102,,,,IMPR - Contempo Collection — Harbour - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
8674eff6-5baa-47fe-90c5-c579d307fe6d,55546805,ENG-IMPR-91103,,,,IMPR - Contempo Collection — Cove - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
12c173e4-6526-4c58-bfd4-5c5e4443efd6,55546799,ENG-IMPR-91104,,,,IMPR - Contempo Collection — Highland - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ac111d7a-eb51-45da-a5bc-209e142b5d17,55546806,ENG-IMPR-91105,,,,IMPR - Contempo Collection — Chateau - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
32ad4805-597f-4c96-9182-639f93d8543f,55546795,ENG-IMPR-91106,,,,IMPR - Contempo Collection — Shelby - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
186899a2-3140-4d69-a858-ee418175bee8,55546802,ENG-IMPR-91107,,,,IMPR - Contempo Collection — Glace Bay - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
d76c4a8f-b5a7-4d3c-93fa-d7bc245852f0,55546804,ENG-IMPR-91108,,,,IMPR - Contempo Collection — Digby - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
0f5ec4aa-945a-405c-9eb7-2159e0ae740e,55546796,ENG-IMPR-91109,,,,IMPR - Contempo Collection — Sheffield - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
666a1906-7c8f-4d52-9f6e-3b49322d0150,55546801,ENG-IMPR-91110,,,,IMPR - Contempo Collection — Glassgow - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
4867ed35-e024-46ba-9fd5-403b2c75eb90,55546797,ENG-IMPR-91111,,,,IMPR - Contempo Collection — Natural - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ba511f49-ddbf-415f-a398-dd8a3de8fa50,55546803,ENG-IMPR-91112,,,,IMPR - Contempo Collection — Elgin - 20.66sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.50,4.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
4a34c0cd-ce20-4c39-bd76-9a090f2afec5,55546778,ENG-IMPR-91000,,,,IMPR - Paramount Collection — Tree Bark - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
e40dd0a0-46cd-455b-a638-26bfd337696f,55546785,ENG-IMPR-91001,,,,IMPR - Paramount Collection — Buckeye - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
c42dc296-b657-4d52-8cef-06b95b9f426f,55546781,ENG-IMPR-91002,,,,IMPR - Paramount Collection — Orion - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
0ccfe224-e6da-4645-8274-273dcced1e02,55546787,ENG-IMPR-91003,,,,IMPR - Paramount Collection — Battle Creek - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
584d1024-b401-4325-92de-a853220677e2,55546779,ENG-IMPR-91004,,,,IMPR - Paramount Collection — Saddle - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
50e23bb5-9f55-4268-a35b-12c6e60c97a4,55546784,ENG-IMPR-91005,,,,IMPR - Paramount Collection — Island - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
58a1ec0e-5d2f-4987-909f-92d0dc801851,55546786,ENG-IMPR-91006,,,,IMPR - Paramount Collection — Brook - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
176208ba-eab5-41f6-a766-0358b82f50a1,55546783,ENG-IMPR-91007,,,,IMPR - Paramount Collection — Jasper - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ce5e9070-99ef-406f-89f0-fece8555b417,55546780,ENG-IMPR-91008,,,,IMPR - Paramount Collection — Plateau - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
505a3d00-aa42-4fce-884b-3c34fba232d2,55546782,ENG-IMPR-91009,,,,IMPR - Paramount Collection — Natural - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
38f8c1be-e33f-47a8-a1d4-54937df91015,55546777,ENG-IMPR-91010,,,,IMPR - Paramount Collection — Viking - 20.85sf/b,Warranty: 30 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.25,4.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4800,ENG-IMPR-4800,,,,IMPR - Oriental Collection — Glamour - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4801,ENG-IMPR-4801,,,,IMPR - Oriental Collection — Bonoco - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4802,ENG-IMPR-4802,,,,IMPR - Oriental Collection — Brook Lynn - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4803,ENG-IMPR-4803,,,,IMPR - Oriental Collection — Cactus - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4804,ENG-IMPR-4804,,,,IMPR - Oriental Collection — Ashbrook - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4805,ENG-IMPR-4805,,,,IMPR - Oriental Collection — Stanbrook - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4806,ENG-IMPR-4806,,,,IMPR - Oriental Collection — Lancaster - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4807,ENG-IMPR-4807,,,,IMPR - Oriental Collection — Sidney - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
,IMPRENGIMPR4808,ENG-IMPR-4808,,,,IMPR - Oriental Collection — Wellington - 20.00sf/b,Warranty: 25 yr residential / 3 yr commercial.,FLOORING / HARDWOOD,,,,,,,,3.75,4.75,,,,,Impressive,Impressive,,1,1,Default Tax,,,
3b4b5e05-a433-4f7c-8008-26f3a6305568,imphar---classic-oak-collection-3-14----olympus---91500-n--------1959sfb,HWD-IMPR-91500-N,,,,"IMPR - Classic Red Oak Collection — Olympus — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
ab0c1ec2-86b8-4b8d-bee9-befb317020d2,imphar---classic-oak-collection-3-14----olympus---91500-m--------1959sfb,HWD-IMPR-91500-M,,,,"IMPR - Classic Red Oak Collection — Olympus — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
a1f639c3-ad3c-4dae-b959-384d619568c1,imphar---classic-oak-collection-4-14----olympus---91500-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91500-P,,,,"IMPR - Classic Red Oak Collection — Olympus — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
edcd53eb-2cd3-4e67-ad7e-761fd9b8c001,imphar---classic-oak-collection-4-14----olympus---91500-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91500-S,,,,"IMPR - Classic Red Oak Collection — Olympus — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
7828401b-057d-4ee0-b474-8cf6735c374a,imphar---classic-oak-collection-3-14----brighton---91501-n--------1959sfb,HWD-IMPR-91501-N,,,,"IMPR - Classic Red Oak Collection — Brighton — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
888e043d-dbef-440d-bbf7-65c57cf8c11e,imphar---classic-oak-collection-3-14----brighton---91501-m--------1959sfb,HWD-IMPR-91501-M,,,,"IMPR - Classic Red Oak Collection — Brighton — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
fc1c50c3-a6fd-405b-9dda-4efea177dfbb,imphar---classic-oak-collection-4-14----brighton---91501-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91501-P,,,,"IMPR - Classic Red Oak Collection — Brighton — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
bd19e947-23ac-4ce0-b245-db8e4e621107,imphar---classic-oak-collection-4-14----brighton---91501-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91501-S,,,,"IMPR - Classic Red Oak Collection — Brighton — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
a5eb6611-7b3f-4acb-940c-2f3acb7944b1,imphar---classic-oak-collection-3-14----della---91502-n--------1959sfb,HWD-IMPR-91502-N,,,,"IMPR - Classic Red Oak Collection — Della — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
5ecbcc3b-a862-4d23-9ae4-e827e1c3ba3e,imphar---classic-oak-collection-3-14----della---91502-m--------1959sfb,HWD-IMPR-91502-M,,,,"IMPR - Classic Red Oak Collection — Della — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
10157117-cc57-46c6-a2eb-f246b99bdc2b,imphar---classic-oak-collection-4-14----della---91502-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91502-P,,,,"IMPR - Classic Red Oak Collection — Della — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
9d9fbbad-503e-4413-b3a4-2a3663ff6bf1,imphar---classic-oak-collection-4-14----della---91502-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91502-S,,,,"IMPR - Classic Red Oak Collection — Della — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
d4685579-e5a8-47c3-8d8b-50e6b436347a,imphar---classic-oak-collection-3-14----trevis---91503-n--------1959sfb,HWD-IMPR-91503-N,,,,"IMPR - Classic Red Oak Collection — Trevis — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
b30ba939-c692-49a5-915d-cb80077d0343,imphar---classic-oak-collection-3-14----trevis---91503-m--------1959sfb,HWD-IMPR-91503-M,,,,"IMPR - Classic Red Oak Collection — Trevis — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
2fcfcd8f-820f-41ad-ab64-4c47d910528d,imphar---classic-oak-collection-4-14----trevis---91503-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91503-P,,,,"IMPR - Classic Red Oak Collection — Trevis — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
12218124-c583-42f6-922d-ecebf0001d77,imphar---classic-oak-collection-4-14----trevis---91503-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91503-S,,,,"IMPR - Classic Red Oak Collection — Trevis — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
3939f252-249a-41c2-a8cf-5dc6919b8e2f,imphar---classic-oak-collection-3-14----heritage---91504-n--------1959sfb,HWD-IMPR-91504-N,,,,"IMPR - Classic Red Oak Collection — Heritage — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
0067060e-5b8a-4373-940b-de2252bb41ec,imphar---classic-oak-collection-3-14----heritage---91504-m--------1959sfb,HWD-IMPR-91504-M,,,,"IMPR - Classic Red Oak Collection — Heritage — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
fdff1f04-30ed-40af-bf5a-89d6caa879a6,imphar---classic-oak-collection-4-14----heritage---91504-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91504-P,,,,"IMPR - Classic Red Oak Collection — Heritage — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
41a8e2ed-66af-4f27-ae5b-c872280902ae,imphar---classic-oak-collection-4-14----heritage---91504-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91504-S,,,,"IMPR - Classic Red Oak Collection — Heritage — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
be719ef5-ab21-4c38-a2e6-9a986b48b0e5,imphar---classic-oak-collection-3-14----dune---91505-n--------1959sfb,HWD-IMPR-91505-N,,,,"IMPR - Classic Red Oak Collection — Dune — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
d324d127-ac27-4bb4-9966-9cdc54e1c665,imphar---classic-oak-collection-3-14----dune---91505-m--------1959sfb,HWD-IMPR-91505-M,,,,"IMPR - Classic Red Oak Collection — Dune — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
cd171a5c-c604-4ab9-abc2-1c1f308c288a,imphar---classic-oak-collection-4-14----dune---91505-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91505-P,,,,"IMPR - Classic Red Oak Collection — Dune — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
2cc3bfdb-a2a1-40d5-8e0f-0bcca245c237,imphar---classic-oak-collection-4-14----dune---91505-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91505-S,,,,"IMPR - Classic Red Oak Collection — Dune — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
73212d3d-0acd-4485-b033-8b3f768678fc,imphar---classic-oak-collection-3-14----oasis---91506-n--------1959sfb,HWD-IMPR-91506-N,,,,"IMPR - Classic Red Oak Collection — Oasis — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
2a6302b8-ab31-499f-a7b8-6f05af88a49e,imphar---classic-oak-collection-3-14----oasis---91506-m--------1959sfb,HWD-IMPR-91506-M,,,,"IMPR - Classic Red Oak Collection — Oasis — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
69dbbf87-2a5a-4797-966d-8d626ea9ed83,imphar---classic-oak-collection-4-14----oasis---91506-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91506-P,,,,"IMPR - Classic Red Oak Collection — Oasis — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
4f065756-999d-4820-abd3-9c06d58ceaae,imphar---classic-oak-collection-4-14----oasis---91506-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91506-S,,,,"IMPR - Classic Red Oak Collection — Oasis — 4.25"" (Select & Better) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.50,6.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
28bd970a-263d-471e-8fcd-28163f0e7bbe,imphar---classic-oak-collection-3-14----ridge---91507-n--------1959sfb,HWD-IMPR-91507-N,,,,"IMPR - Classic Red Oak Collection — Ridge — 3.25"" (Select) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
6c745a48-4876-42f4-a197-9c9204c9c3e3,imphar---classic-oak-collection-3-14----ridge---91507-m--------1959sfb,HWD-IMPR-91507-M,,,,"IMPR - Classic Red Oak Collection — Ridge — 3.25"" (Select & Better) - 22.33sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,Impressive,,1,1,Default Tax,,,
0ec262c3-1e71-413b-bbd5-cca50a06abcc,imphar---classic-oak-collection-4-14----ridge---91507-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91507-P,,,,"IMPR - Classic Red Oak Collection — Ridge — 4.25"" (Select) - 19.59sf/b",Warranty: 30 yr residential / 3 yr light commercial. Random length 12-60 in.,FLOORING / HARDWOOD,,,,,,,,4.50,5.50,,,,,Impressive,Impressive,,1,1,Default Tax,,,
