id,handle,sku,col4,col5,col6,name,description,product_category,variant_option_one_name,variant_option_one_value,col12,col13,col14,col15,tags,supply_price,retail_price,col19,col20,col21,col22,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga Outlet,col29,col30,col31
b57b3e1a-830f-4b5b-a38b-4a4f0262602b,jlttil---essential---porcelain-kamloops-glory-mist-matte---kg36012s-----12-x-24---8pcb---16sfb,TIL-JLTI-KG36012S,,,,JLTITIL - Essential Collection (Kamloops Glory Mist Matte) | 12 x 24 | Matt - 16.00sf/b,Finish type: Matt | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 8 | Salesperson notes: N/A,FLOORING / TILE,,,,,,,,2.30,4.30,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
06d522f4-a046-4b79-bf31-35f407189cb7,jlttil---essential---porcelain-kamloops-glory-mist-matte---kg6012s-----24-x-24---4pcb---16sfb,TIL-JLTI-KG6012S,,,,JLTITIL - Essential Collection (Kamloops Glory Mist Matte) | 24 x 24 | Matt - 16.00sf/b,Finish type: Matt | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 4,FLOORING / TILE,,,,,,,,2.30,4.30,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILTILJLTI0001,TIL-JLTI-0001,,,,JLTITIL - Essential Collection (Lisbon Grey Matte) | 12 x 24 | Matt - 16.00sf/b,Finish type: Matt | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 8 | Salesperson notes: N/A; Sheet printed no real code (cell read 'coming soon').,FLOORING / TILE,,,,,,,,2.30,4.30,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITIL6P227,TIL-JLTI-6P227,,,,JLTITIL - Essential Collection (Lisbon Grey Matte) | 24 x 24 | Matt - 16.00sf/b,Finish type: Matt | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 4,FLOORING / TILE,,,,,,,,2.30,4.30,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILTILJLTI0002,TIL-JLTI-0002,,,,JLTITIL - Essential Collection (Lisbon Silver Matte) | 12 x 24 | Matt - 16.00sf/b,Finish type: Matt | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 8 | Salesperson notes: N/A; Sheet printed no real code (cell read 'coming soon').,FLOORING / TILE,,,,,,,,2.30,4.30,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITIL6P228,TIL-JLTI-6P228,,,,JLTITIL - Essential Collection (Lisbon Silver Matte) | 24 x 24 | Matt - 16.00sf/b,Finish type: Matt | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 4,FLOORING / TILE,,,,,,,,2.30,4.30,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
7e60150f-de9c-4735-9bb1-5a5ee5947027,jlttil---porcelain-canelli-grafite---mh12001-----2448---2pcb,TIL-JLTI-MH12001,,,,JLTITIL - Elegant Collection (Canelli Grafite) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.22,6.22,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
5188c077-2125-4c90-9683-b8ff1a576c49,jlttil---porcelain-canelli-vintage---mh1248-----2448---2pcb,TIL-JLTI-MH1248,,,,JLTITIL - Elegant Collection (Canelli Vintage Random) | 24 x 48 | Polished - 24.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 24 | Pieces per box: 3 | Salesperson notes: Random patterns,FLOORING / TILE,,,,,,,,4.40,6.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
5003f2a6-76eb-41fd-9d2d-2ee41b8740df,jlttil---porcelain-dream-white---dm12341-----2448-8pcs-bookmatch---2pcb,TIL-JLTI-DM12341,,,,JLTITIL - Elegant Collection (Dream White Polished) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: Sheet also prints 'DM12341Y' for this SKU (kept 'DM12341' as the primary code).,FLOORING / TILE,,,,,,,,2.69,4.69,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
19bda592-8613-4c6e-8e59-e910a223fe3b,jlttil---elegant----dream-white-matt---dm12341m--py126929m-----24-x-48---2pcb---16sfb,TIL-JLTI-DM12340M,,,,JLTITIL - Elegant Collection (Dream White Matt) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: Sheet also prints 'PY126929M' for this SKU (kept 'DM12340M' as the primary code).,FLOORING / TILE,,,,,,,,3.77,5.77,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
13d51817-381e-4c6c-92e1-50cfc3ac9450,jlttil---porcelain-bremen-night---bpck1263-----2448-8pcs-bookmatch---2pcb,TIL-JLTI-BPCK1263,,,,JLTITIL - Elegant Collection (Bremen Night) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
df7842d7-8aa8-469b-bbc5-8fb131ee8ee5,jlttil---porcelain-breman-fall---bpck1262-----2448-8pcs-bookmatch---2pcb,TIL-JLTI-BPCK1262,,,,JLTITIL - Elegant Collection (Bremen Fall) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
6e457a43-cab7-400e-b78e-804db9a91529,jlttil---porcelain-bremen-gris---bpck1261-----2448-8pcs-bookmatch---2pcb,TIL-JLTI-BPCK1261,,,,JLTITIL - Elegant Collection (Bremen Gris) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
03bbcc82-8b16-4aaa-b6b6-3f229b7b374e,jlttil---porcelain-bremen-white---bpck1260-----2448-8pcs-bookmatch---2pcb,TIL-JLTI-BPCK1260,,,,JLTITIL - Elegant Collection (Bremen White) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
7a777074-e259-4e44-8ba8-3a7664d82edc,jlttil---elegant----catarina-bianco---bpck1265-----24-x-48---2pcb---16sfb,TIL-JLTI-BPCK1265,,,,JLTITIL - Elegant Collection (Catarina Bianco) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1266,TIL-JLTI-BPCK1266,,,,JLTITIL - Elegant Collection (Alps Gold) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1270,TIL-JLTI-BPCK1270,,,,JLTITIL - Elegant Collection (Lamia Bianco) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1271,TIL-JLTI-BPCK1271,,,,JLTITIL - Elegant Collection (Lamia Grey) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1273,TIL-JLTI-BPCK1273,,,,JLTITIL - Elegant Collection (Lamia Cream) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1274,TIL-JLTI-BPCK1274,,,,JLTITIL - Elegant Collection (Lamia Snow) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1275,TIL-JLTI-BPCK1275,,,,JLTITIL - Elegant Collection (Royal Charles) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
5c34402b-568a-46f9-a974-518d79aaa876,jlttil---porcelain-ariosa-marble-wall-tile---n612008-----2448---3pcb,TIL-JLTI-N612008,,,,JLTITIL - Elegant Collection (Ariosa Marble 10mm) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: Sheet also prints 'BPCK1278' for this SKU (kept 'N612008' as the primary code).,FLOORING / TILE,,,,,,,,2.40,4.40,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1280,TIL-JLTI-BPCK1280,,,,JLTITIL - Elegant Collection (Calcatta Platinum) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1281,TIL-JLTI-BPCK1281,,,,JLTITIL - Elegant Collection (Onex Silver) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1283,TIL-JLTI-BPCK1283,,,,JLTITIL - Elegant Collection (Onex Gold) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1284,TIL-JLTI-BPCK1284,,,,JLTITIL - Elegant Collection (Onex Navy) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK128803,TIL-JLTI-BPCK128803,,,,JLTITIL - Elegant Collection (Onex Cream) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: Sheet also prints 'LU3-612GS' for this SKU (kept 'BPCK128803' as the primary code).,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1286,TIL-JLTI-BPCK1286,,,,JLTITIL - Elegant Collection (Ariosa Mist) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1287,TIL-JLTI-BPCK1287,,,,JLTITIL - Elegant Collection (Winter Sunset (NEW SHADE)) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1288,TIL-JLTI-BPCK1288,,,,JLTITIL - Elegant Collection (Ariosa Whisper) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1289,TIL-JLTI-BPCK1289,,,,JLTITIL - Elegant Collection (Mesa Topaz (Calcata Gold)) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.06,5.06,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILKR6012018,TIL-JLTI-KR6012018,,,,JLTITIL - Elegant Collection (Camellia Winter Grey) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.59,5.59,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILLU1612GS,TIL-JLTI-LU1-612GS,,,,JLTITIL - Elegant Collection (Lucent Gold) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.04,6.04,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILLU2612GS,TIL-JLTI-LU2-612GS,,,,JLTITIL - Elegant Collection (Lucent Sapphire) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.94,6.94,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1291,TIL-JLTI-BPCK1291,,,,JLTITIL - Elegant Collection (Imperial Gold) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.94,6.94,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1292,TIL-JLTI-BPCK1292,,,,JLTITIL - Elegant Collection (Caesar Gold) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.94,6.94,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1293,TIL-JLTI-BPCK1293,,,,JLTITIL - Elegant Collection (Ocean Mirage) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.94,6.94,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBPCK1295,TIL-JLTI-BPCK1295,,,,JLTITIL - Elegant Collection (Golden Leaf) | 24 x 48 | Polished - 16.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,5.39,7.39,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
7e6d1007-076e-45c4-be7e-68e1b9f5d13b,jlttil---porcelain-elina-snow---sdx8634p-----3232---3pcb,TIL-JLTI-SDX8634P,,,,JLTITIL - Elegant Collection (Elina Snow) | 32 x 32 | Polished - 7.12sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 7.12 | Pieces per box: 3 | Salesperson notes: 21.36,FLOORING / TILE,,,,,,,,3.44,5.44,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
47c685b3-85a8-4343-b4f7-c69455d0a9b2,jlttil---elegant----vesta-charcoal---bpck994-----36-x-36---2pcb---9sfb,TIL-JLTI-BPCK994,,,,JLTITIL - Elegant Collection (Vesta Charcoal) | 36 x 36 | Polished - 9.00sf/b,Finish type: Polished | Material type: Porcelain | Box size (sf): 9 | Pieces per box: 2 | Salesperson notes: 18,FLOORING / TILE,,,,,,,,3.59,5.59,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
1ded4d6b-be29-4913-b9cd-caeb0aee09c3,jlttil---elegant----emotive-astonished-white-matt---qp8320gmb-612--------2pcb---16sfb,TIL-JLTI-QP8320GMB612,,,,JLTITIL - Elegant Collection (Emotive Astonished White Matt) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.49,6.49,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
82ea6f2c-42a6-4f33-8867-21e880c8ffa1,jlttil---elegant----emotive-astonished-white-matt-textured---qp8320lmb--------2pcb---16sfb,TIL-JLTI-QP8320LMB,,,,JLTITIL - Elegant Collection (Emotive Astonished White Matt Textured (NEW SHADE)) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.49,6.49,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
fb32dc90-5abf-42c0-9fce-32a742332406,jlttil---elegant----panda-white-matte---panda-white-matte--------2pcb---16sfb,TIL-JLTI-0003,,,,JLTITIL - Elegant Collection (Panda White Matte) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: Sheet printed no real code (cell read 'Panda White Matte').,FLOORING / TILE,,,,,,,,4.49,6.49,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
89fe95ef-d0c9-45d7-9a95-61713f8af3a3,jlttil---elegant----elementi-silver---jh12051--------2pcb---16sfb,TIL-JLTI-JH12051,,,,JLTITIL - Elegant Collection (Elementi Silver) | 24 x 48 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: 205123, matching 3"" hex mo",FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
46fcfc53-7106-465e-84ea-206dfe65a634,jlttil---elegant----elementi-grigio---jh12052--------2pcb---16sfb,TIL-JLTI-JH12052,,,,JLTITIL - Elegant Collection (Elementi Grigio) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
d47a59ae-f940-4914-a2a8-2083617cf8a8,jlttil---elegant----elementi-carbone---jh12053--------2pcb---16sfb,TIL-JLTI-JH12053,,,,JLTITIL - Elegant Collection (Elementi Carbone) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILJH12054,TIL-JLTI-JH12054,,,,JLTITIL - Elegant Collection (Winter Sands) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILJH12055,TIL-JLTI-JH12055,,,,JLTITIL - Elegant Collection (Stering Mist) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILJH12056,TIL-JLTI-JH12056,,,,JLTITIL - Elegant Collection (Stering Grey) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILJH12057,TIL-JLTI-JH12057,,,,JLTITIL - Elegant Collection (Ariosa Mist Matte) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILJH12059,TIL-JLTI-JH12059,,,,JLTITIL - Elegant Collection (Elementi River Stone) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,5.39,7.39,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
fd9e2c9b-e0d8-40e1-9c79-470981d5b273,jlttil---elegant----moss-ivory---ny612171--------2pcb---16sfb,TIL-JLTI-NY612171,,,,JLTITIL - Elegant Collection (MOSS IVORY) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.67,6.67,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILNY612173,TIL-JLTI-NY612173,,,,JLTITIL - Elegant Collection (MOSS GREY) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.67,6.67,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
43e6470a-f61c-4b8d-a8eb-1cc4735a3feb,jlttil---elegant----moss-rock---ny612007--------2pcb---16sfb,TIL-JLTI-NY612007,,,,JLTITIL - Elegant Collection (MOSS ROCK) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.67,6.67,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
cfd36011-c5d4-46a1-a923-b6b27fc72a4c,jlttil---elegant----camellia-winter-river---kr6012017--------2pcb---16sfb,TIL-JLTI-KR6012017,,,,JLTITIL - Elegant Collection (Camellia Winter River) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.59,5.59,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
e9432862-94e9-455f-bb69-16ca2954b4d9,jlttil---elegant----camilia-cloude---te12602--------2pcb---16sfb,TIL-JLTI-TE12602,,,,JLTITIL - Elegant Collection (Camilia Cloude) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILTE12605,TIL-JLTI-TE12605,,,,JLTITIL - Elegant Collection (Camilia Sand) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
c53f7409-f4d3-4e4c-a49a-dac7d04deb8b,jlttil---elegant----camilia-smoke-grey---te12606--------2pcb---16sfb,TIL-JLTI-TE12606,,,,JLTITIL - Elegant Collection (Camilia Smoke Grey) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILTE12609,TIL-JLTI-TE12609,,,,JLTITIL - Elegant Collection (Camellia Summer) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILTE12610,TIL-JLTI-TE12610,,,,JLTITIL - Elegant Collection (Camilia Fall) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILTE12611,TIL-JLTI-TE12611,,,,JLTITIL - Elegant Collection (Camilia Snow) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
d0b38bfe-f6b5-42a2-8952-b863cc2e0ea4,jlttil---elegant----kamloops-glory-mist-matt---kg126012s--------2pcb---16sfb,TIL-JLTI-KG126012S,,,,JLTITIL - Elegant Collection (KAMLOOPS GLORY MIST Matte) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,3.68,5.68,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBY6H61210,TIL-JLTI-BY6H61210,,,,JLTITIL - Elegant Collection (Rockwood charcoal MATTE) | 24 x 48 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2 | Salesperson notes: ching 3"" hex & 3"" square mo",FLOORING / TILE,,,,,,,,4.94,6.94,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
,JLTITILBM6H61210,TIL-JLTI-BM6H61210,,,,JLTITIL - Elegant Collection (Rockwood charcoal FLAT) | 24 x 48 | Matte - 16.00sf/b,Finish type: Matte | Material type: Porcelain | Box size (sf): 16 | Pieces per box: 2,FLOORING / TILE,,,,,,,,4.94,6.94,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
40c1bf95-40e5-4ef1-8d8d-b8f34637a6c3,jlttil---ceramic---wall-clear-white---is3900-----16-x-36----5pcb,TIL-JLTI-IS3900,,,,JLTITIL - Isabella 3D Collection (Isabella Clear White) | 12 x 36 | - 15.00sf/b,Tile format: Wall | Material type: Ceramic | Box size (sf): 15 | Pieces per box: 5,FLOORING / TILE,,,,,,,,2.96,4.96,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
383e0212-7219-467d-8c56-2c97d3dfd12a,jlttil---ceramic---wall-snow---is3901-----16-x-36----5pcb,TIL-JLTI-IS3901,,,,JLTITIL - Isabella 3D Collection (Isabella Snow) | 12 x 36 | - 15.00sf/b,Tile format: Wall | Material type: Ceramic | Box size (sf): 15 | Pieces per box: 5,FLOORING / TILE,,,,,,,,2.96,4.96,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
ef81b676-7135-4e76-ab15-a70954fdcb05,jlttil---ceramic---wall-tropical---is3903-----16-x-36----5pcb,TIL-JLTI-IS3903,,,,JLTITIL - Isabella 3D Collection (Isabella Tropial 3D) | 12 x 36 | - 15.00sf/b,Tile format: Wall | Material type: Ceramic | Box size (sf): 15 | Pieces per box: 5,FLOORING / TILE,,,,,,,,2.96,4.96,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
c7792b73-6ee5-4aba-bc96-7764b33acdce,jlttil---ceramic---wall-grey-river---is3906-----16-x-36----5pcb,TIL-JLTI-IS3906,,,,JLTITIL - Isabella 3D Collection (Isabella Grey River 3D) | 12 x 36 | - 15.00sf/b,Tile format: Wall | Material type: Ceramic | Box size (sf): 15 | Pieces per box: 5,FLOORING / TILE,,,,,,,,2.96,4.96,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,
