supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
IMPRESSIVE,ENG-IMPR-4808,IMPRESSIVE Oriental — WELLINGTON,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-9cfd742077aa,142,,,
IMPRESSIVE,ENG-IMPR-4850,IMPRESSIVE Imperial — SERENE,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-b0be46bd36d6,143,,,
IMPRESSIVE,ENG-IMPR-4851,IMPRESSIVE Imperial — MILKYWAY,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-5f5ead132c2c,144,,,
IMPRESSIVE,ENG-IMPR-4852,IMPRESSIVE Imperial — FORTIS,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-40df73c1fa1f,145,,,
IMPRESSIVE,ENG-IMPR-4853,IMPRESSIVE Imperial — MAYFAIR,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-d2b3f8b60536,146,,,
IMPRESSIVE,ENG-IMPR-4854,IMPRESSIVE Imperial — RODEO,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-b8cf2d741447,147,,,
IMPRESSIVE,ENG-IMPR-4855,IMPRESSIVE Imperial — TRENT,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-11d1b40fe49a,148,,,
IMPRESSIVE,ENG-IMPR-4856,IMPRESSIVE Imperial — VENETO,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-71df7e85bd02,149,,,
IMPRESSIVE,ENG-IMPR-4857,IMPRESSIVE Imperial — LAKEPORT,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-ea02b32b8b6c,150,,,
IMPRESSIVE,ENG-IMPR-4870,IMPRESSIVE Heritage — AUCKLAND,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-a76644f14d9b,151,,,
IMPRESSIVE,ENG-IMPR-4871,IMPRESSIVE Heritage — HAMILTON,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-5e6de5e855d1,152,,,
IMPRESSIVE,ENG-IMPR-4872,IMPRESSIVE Heritage — NAPIER,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-0b42272df424,153,,,
IMPRESSIVE,ENG-IMPR-4873,IMPRESSIVE Heritage — HASTINGS,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-a2dea3d236b7,154,,,
IMPRESSIVE,ENG-IMPR-4874,IMPRESSIVE Heritage — NELSON,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-f18d269a3fb8,155,,,
IMPRESSIVE,ENG-IMPR-4875,IMPRESSIVE Heritage — ASHBURTON,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-3be13391d2f7,156,,,
IMPRESSIVE,ENG-IMPR-4876,IMPRESSIVE Heritage — TIMARU,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-b23702a42abb,157,,,
IMPRESSIVE,ENG-IMPR-4877,IMPRESSIVE Heritage — LEVIN,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted).",cat-783134f10191,158,,,
IMPRESSIVE,ENG-IMPR-91801,IMPRESSIVE Great Lakes — MEADOWS,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-98ace5c8840b,159,,,
IMPRESSIVE,ENG-IMPR-91802,IMPRESSIVE Great Lakes — GLEAM,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-33831f0a02a8,160,,,
IMPRESSIVE,ENG-IMPR-91803,IMPRESSIVE Great Lakes — LUXE,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-6f89c06770f4,161,,,
IMPRESSIVE,ENG-IMPR-91804,IMPRESSIVE Great Lakes — CREST,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-3e97a6525317,162,,,
IMPRESSIVE,ENG-IMPR-91805,IMPRESSIVE Great Lakes — FLAIR,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-2e495bc5e946,163,,,
IMPRESSIVE,ENG-IMPR-91806,IMPRESSIVE Great Lakes — BERLIN,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-d8ce82c406df,164,,,
IMPRESSIVE,ENG-IMPR-91807,IMPRESSIVE Great Lakes — OPULENT,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-3ae04d24764c,165,,,
IMPRESSIVE,ENG-IMPR-91808,IMPRESSIVE Great Lakes — SPECTRUM,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-1e63c10cf456,166,,,
IMPRESSIVE,ENG-IMPR-91809,IMPRESSIVE Great Lakes — SABLE,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-a1a8b793ebdf,167,,,
IMPRESSIVE,ENG-IMPR-91810,IMPRESSIVE Great Lakes — SWIRL,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-4e177e5971fa,168,,,
IMPRESSIVE,ENG-IMPR-91811,IMPRESSIVE Great Lakes — SERENADE,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-c4d4082facc2,169,,,
IMPRESSIVE,ENG-IMPR-91812,IMPRESSIVE Great Lakes — TRANQUIL,sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Wirebrushed and Light Handscraped'.",cat-cc1a7dafa6a7,170,,,
IMPRESSIVE,91500-N,"IMPRESSIVE Classic Oak — OLYMPUS (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-6f4729904540,171,,,
IMPRESSIVE,91500-M,"IMPRESSIVE Classic Oak — OLYMPUS (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-6f5d1e8be2a9,172,,,
IMPRESSIVE,91500-P,"IMPRESSIVE Classic Oak — OLYMPUS (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-7f55bbc42ceb,173,,,
IMPRESSIVE,91500-S,"IMPRESSIVE Classic Oak — OLYMPUS (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-c8ede9461b18,174,,,
IMPRESSIVE,91501-N,"IMPRESSIVE Classic Oak — BRIGHTON (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-77cce31001f1,175,,,
IMPRESSIVE,91501-M,"IMPRESSIVE Classic Oak — BRIGHTON (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-db8180cfd592,176,,,
IMPRESSIVE,91501-P,"IMPRESSIVE Classic Oak — BRIGHTON (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-4132009e5dca,177,,,
IMPRESSIVE,91501-S,"IMPRESSIVE Classic Oak — BRIGHTON (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-175417666d6b,178,,,
IMPRESSIVE,91502-N,"IMPRESSIVE Classic Oak — DELLA (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-d719903d695c,179,,,
IMPRESSIVE,91502-M,"IMPRESSIVE Classic Oak — DELLA (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-2fa6c0f53d8b,180,,,
IMPRESSIVE,91502-P,"IMPRESSIVE Classic Oak — DELLA (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-a71f3ea24333,181,,,
IMPRESSIVE,91502-S,"IMPRESSIVE Classic Oak — DELLA (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-4544150503e6,182,,,
IMPRESSIVE,91503-N,"IMPRESSIVE Classic Oak — TREVIS (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-5b40ff670411,183,,,
IMPRESSIVE,91503-M,"IMPRESSIVE Classic Oak — TREVIS (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-97090c483ea4,184,,,
IMPRESSIVE,91503-P,"IMPRESSIVE Classic Oak — TREVIS (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-1fb55faeb1e9,185,,,
IMPRESSIVE,91503-S,"IMPRESSIVE Classic Oak — TREVIS (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-12713e7c4271,186,,,
IMPRESSIVE,91504-N,"IMPRESSIVE Classic Oak — HERITAGE (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-f37b957c21ad,187,,,
IMPRESSIVE,91504-M,"IMPRESSIVE Classic Oak — HERITAGE (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-4d587568f670,188,,,
IMPRESSIVE,91504-P,"IMPRESSIVE Classic Oak — HERITAGE (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-77e6e6a2d838,189,,,
IMPRESSIVE,91504-S,"IMPRESSIVE Classic Oak — HERITAGE (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-60494805ca6d,190,,,
IMPRESSIVE,91505-N,"IMPRESSIVE Classic Oak — DUNE (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-9672aec29d2f,191,,,
IMPRESSIVE,91505-M,"IMPRESSIVE Classic Oak — DUNE (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-c6500fa340e2,192,,,
IMPRESSIVE,91505-P,"IMPRESSIVE Classic Oak — DUNE (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-4b9ca65c0707,193,,,
IMPRESSIVE,91505-S,"IMPRESSIVE Classic Oak — DUNE (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-8c65009c7555,194,,,
IMPRESSIVE,91506-N,"IMPRESSIVE Classic Oak — OASIS (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-71b886ec0db0,195,,,
IMPRESSIVE,91506-M,"IMPRESSIVE Classic Oak — OASIS (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-7a9e03f34af4,196,,,
IMPRESSIVE,91506-P,"IMPRESSIVE Classic Oak — OASIS (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-5f203a29ca49,197,,,
IMPRESSIVE,91506-S,"IMPRESSIVE Classic Oak — OASIS (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-be123a269d40,198,,,
IMPRESSIVE,91507-N,"IMPRESSIVE Classic Oak — RIDGE (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-2dd93e5e7c46,199,,,
IMPRESSIVE,91507-M,"IMPRESSIVE Classic Oak — RIDGE (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-91a59244de9d,200,,,
IMPRESSIVE,91507-P,"IMPRESSIVE Classic Oak — RIDGE (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-f78f9e886fee,201,,,
IMPRESSIVE,91507-S,"IMPRESSIVE Classic Oak — RIDGE (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-d0fde9830086,202,,,
IMPRESSIVE,91508-M,"IMPRESSIVE Classic Oak — DOVER (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-2799e3b6f597,203,,,
IMPRESSIVE,91508-S,"IMPRESSIVE Classic Oak — DOVER (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-a078a0534719,204,,,
IMPRESSIVE,91509-N,"IMPRESSIVE Classic Oak — ALGOMA (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-fab02c076b53,205,,,
IMPRESSIVE,91509-M,"IMPRESSIVE Classic Oak — ALGOMA (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-c792d0838491,206,,,
IMPRESSIVE,91509-P,"IMPRESSIVE Classic Oak — ALGOMA (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-3bbdea497e32,207,,,
IMPRESSIVE,91509-S,"IMPRESSIVE Classic Oak — ALGOMA (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-0bcecd2b431b,208,,,
IMPRESSIVE,91510-N,"IMPRESSIVE Classic Oak — CASTLE (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-0a2b641d35d9,209,,,
IMPRESSIVE,91510-M,"IMPRESSIVE Classic Oak — CASTLE (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-fa1e5cebf63f,210,,,
IMPRESSIVE,91510-P,"IMPRESSIVE Classic Oak — CASTLE (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-235b3ffd0b4b,211,,,
IMPRESSIVE,91510-S,"IMPRESSIVE Classic Oak — CASTLE (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-c37035641f1a,212,,,
IMPRESSIVE,91511-N,"IMPRESSIVE Classic Oak — GIZA (3-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-1162bd475176,213,,,
IMPRESSIVE,91511-M,"IMPRESSIVE Classic Oak — GIZA (3-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-20241028e6bf,214,,,
IMPRESSIVE,91511-P,"IMPRESSIVE Classic Oak — GIZA (4-1/4, Select)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-7664be180b9d,215,,,
IMPRESSIVE,91511-S,"IMPRESSIVE Classic Oak — GIZA (4-1/4, Select & Better)",sync,spec_gap,wrote_flagged,"Sheet wording is not a live Airtable option and was mapped to the base's own value (skill: IMPRESSIVE, Select values). Lossy part kept in Salesperson notes: install 'Nail down / Glue' (glue-down also permitted); finish 'Light Wirebrushed, Micro V bevelled sides'.",cat-60c9aeb3a589,216,,,
