id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
08cbb95d-eea8-4a39-aed1-d1c83be5efac,LVP71VNYLONDONPLAT,LVP-FAWK-0054,,,,"NAFLVP-SPC - Aquaplus Platinum (London) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
eda22d9a-ea64-49a5-b876-5de27f28a2db,LVP71VNYWESTMINSTERPLAT,LVP-FAWK-0055,,,,"NAFLVP-SPC - Aquaplus Platinum (Westminster) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0ff90800-b187-4a30-ab32-b828e7bf9161,LVP71VNYCAPRICORNPLAT,LVP-FAWK-0056,,,,"NAFLVP-SPC - Aquaplus Platinum (Capricorn) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b5669bb59,LVP71VNYLEOPLAT,LVP-FAWK-0057,,,,"NAFLVP-SPC - Aquaplus Platinum (Leo) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b56cafa4e,LVP71VNYVIRGOPLAT,LVP-FAWK-0058,,,,"NAFLVP-SPC - Aquaplus Platinum (Virgo) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
3e8a988a-249f-4ba1-a14b-2f933261d4d8,LVP71VNYMAYFAIRPLAT,LVP-FAWK-0059,,,,"NAFLVP-SPC - Aquaplus Platinum (Mayfair) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
5b89c9b7-cb09-4af9-8daa-fe9959f1e336,LVP71VNYSOHOPLAT,LVP-FAWK-0060,,,,"NAFLVP-SPC - Aquaplus Platinum (Soho) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b56822989,LVP71VNYLIBRAPLAT,LVP-FAWK-0051,,,,"NAFLVP-SPC - Aquaplus Platinum (Libra) | 7.1"" x 9mm x RL - 11.94sf/b",Box size (sf): 11.94,FLOORING / VINYL / SPC,,,,,,,,2.49,3.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
7f288473-00a8-4d97-b9d7-bf856e011269,LVP9VNYTHAMES,LVP-FAWK-0061,,,,"NAFLVP-WPC - Aquawood (Thames) | 9"" x 10mm x RL - 29.92sf/b",Box size (sf): 29.92,FLOORING / VINYL / WPC,,,,,,,,3.09,4.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
1a1372b2-5435-42df-890e-836894a164d2,LVP9VNYVOLGA,LVP-FAWK-0062,,,,"NAFLVP-WPC - Aquawood (Volga) | 9"" x 10mm x RL - 29.92sf/b",Box size (sf): 29.92,FLOORING / VINYL / WPC,,,,,,,,3.09,4.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b4d5ca71d,LVP725VNYBEIJING,LVP-FAWK-0063,,,,"NAFLVP-SPC - Aqualuuuz (Beijing) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b4dcb6388,LVP725VNYISTANBUL,LVP-FAWK-0065,,,,"NAFLVP-SPC - Aqualuuuz (Istanbul) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b54c7ca1a,LVP725VNYZURICH,LVP-FAWK-0066,,,,"NAFLVP-SPC - Aqualuuuz (Zurich) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a6d7e426-33bb-47e2-a555-d866184af5b9,LVP725VNYBARCELONA,LVP-FAWK-0067,,,,"NAFLVP-SPC - Aqualuuuz (Barcelona) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
ea5d132c-bd71-482c-8eca-bc75859dfdf5,LVP725VNYNEWYORK,LVP-FAWK-0068,,,,"NAFLVP-SPC - Aqualuuuz (New York) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d63907e0-317b-416b-afcc-91d3212f57f2,LVP725VNYSHANGHAI,LVP-FAWK-0069,,,,"NAFLVP-SPC - Aqualuuuz (Shanghai) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d6fcf275-e7ad-4f8b-8921-93ac21287709,LVP725VNYPRAGUE,LVP-FAWK-0070,,,,"NAFLVP-SPC - Aqualuuuz (Prague) | 7.25"" x 5mm x RL - 19.32sf/b",Box size (sf): 19.32,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
7da9c997-82d2-4ab3-973b-e70cf7d14ff8,LVT12VNYCARBON7MM,LVT-FAWK-0002,,,,"NAFLVT-SPC - Aqua Tile (Carbon) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
abe7c3ce-9bbc-4055-9c95-57523536e3ff,LVT12VNYCHROME7MM,LVT-FAWK-0003,,,,"NAFLVT-SPC - Aqua Tile (Chrome) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
738bc9aa-a5db-4202-b3bc-b74edcfb4ad8,LVT12VNYGOLD7MM,LVT-FAWK-0004,,,,"NAFLVT-SPC - Aqua Tile (Gold) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
979d3b23-3cc0-489e-a575-9cb5efc9f68e,LVT12VNYICE7MM,LVT-FAWK-0005,,,,"NAFLVT-SPC - Aqua Tile (Ice) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
66a29651-12ec-4463-a3cc-dda8de9e927e,LVT12VNYMARBLE7MM,LVT-FAWK-0006,,,,"NAFLVT-SPC - Aqua Tile (Marble) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
671222c6-d8a9-49d0-a8e0-1ee756d1731f,LVT12VNYMICA7MM,LVT-FAWK-0007,,,,"NAFLVT-SPC - Aqua Tile (Mica) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
838e0c13-c462-4278-9b9c-5be968fac138,LVT12VNYONYX7MM,LVT-FAWK-0008,,,,"NAFLVT-SPC - Aqua Tile (Onyx) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
ea9fdd45-ead8-470a-94b2-4e1d08defa43,LVT12VNYOXIDE7MM,LVT-FAWK-0009,,,,"NAFLVT-SPC - Aqua Tile (Oxide) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
21953d86-9b1d-4e24-aaca-2d53c7be841c,LVT12VNYSELENITE7MM,LVT-FAWK-0010,,,,"NAFLVT-SPC - Aqua Tile (Selenite) | 12"" x 7mm x 24"" - 16.03sf/b",Box size (sf): 16.03,FLOORING / VINYL / SPC,,,,,,,,2.89,3.89,,,,,NAF,FAW,,1,1,Default Tax,,,,,
b89a72e1-361b-40b1-bd64-4621d3e35c48,LVP725VNYMARS,LVP-FAWK-0078,,,,"NAFLVP-SPC - Aqua Commercial (Mars) | 7.25"" x 5mm x RL - 19.75sf/b",Box size (sf): 19.75,FLOORING / VINYL / SPC,,,,,,,,2.09,3.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
58a34fb1-a868-4e0e-af98-4322fc74f379,LVP725VNYPLUTO,LVP-FAWK-0079,,,,"NAFLVP-SPC - Aqua Commercial (Pluto) | 7.25"" x 5mm x RL - 19.75sf/b",Box size (sf): 19.75,FLOORING / VINYL / SPC,,,,,,,,2.09,3.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
230371a5-e5fa-462d-83e5-e34c95c5a945,LVP725VNYMERCURY,LVP-FAWK-0080,,,,"NAFLVP-SPC - Aqua Commercial (Mercury) | 7.25"" x 5mm x RL - 19.75sf/b",Box size (sf): 19.75,FLOORING / VINYL / SPC,,,,,,,,2.09,3.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
ec4cbbe7-f913-4ab0-84e8-3752d65f81a4,LVP725VNYSATURN,LVP-FAWK-0082,,,,"NAFLVP-SPC - Aqua Commercial (Saturn) | 7.25"" x 5mm x RL - 19.75sf/b",Box size (sf): 19.75,FLOORING / VINYL / SPC,,,,,,,,2.09,3.09,,,,,NAF,FAW,,1,1,Default Tax,,,,,
598e2523-eb83-4524-a1c8-1fe87dee5b9e,LVT18VNYGRAPHITE,LVT-FAWK-0013,,,,"NAFLVT-SPC - Aqua Commercial (Graphite) | 18"" x 5mm x 36"" - 22.50sf/b",Box size (sf): 22.50,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
40a34129-714c-4f16-b6d7-a0c05d5e6b92,LVT18VNYMAGNETITE,LVT-FAWK-0015,,,,"NAFLVT-SPC - Aqua Commercial (Magnetite) | 18"" x 5mm x 36"" - 22.50sf/b",Box size (sf): 22.50,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
294acd77-0c1e-4f7b-94f8-7981673f30d7,LVT18VNYMOONSTONE,LVT-FAWK-0016,,,,"NAFLVT-SPC - Aqua Commercial (Moonstone) | 18"" x 5mm x 36"" - 22.50sf/b",Box size (sf): 22.50,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
1be80963-35f5-4bf9-837f-9a1bca432cc4,LVT18VNYFLINTSTONE,LVT-FAWK-0017,,,,"NAFLVT-SPC - Aqua Commercial (Flintstone) | 18"" x 5mm x 36"" - 22.50sf/b",Box size (sf): 22.50,FLOORING / VINYL / SPC,,,,,,,,2.29,3.29,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b35daf9f0,HWD475WALTAN,HWD-FAWK-0001,,,,"NAFHWD - Handscraped Exotic Walnut (Tan) | 4.75"" x 18mm x RL - 22.06sf/b - Distressed Grade",Box size (sf): 22.06,FLOORING / SOLID HARDWOOD,,,,,,,,6.39,7.39,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b35c1445d,HWD475WALNATURAL,HWD-FAWK-0002,,,,"NAFHWD - Handscraped Exotic Walnut (Natural) | 4.75"" x 18mm x RL - 22.06sf/b - Distressed Grade",Box size (sf): 22.06,FLOORING / SOLID HARDWOOD,,,,,,,,6.39,7.39,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b2b4f72a1,ENG65HICGREYSTONE,ENG-FAWK-0003,,,,"NAFENG - Hickory Engineered (Grey Stone) | 6.5"" x 18mm x RL - 19.18sf/b - Distressed Grade",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b2b32ab2d,ENG65HICDOWNTOWNGREY,ENG-FAWK-0006,,,,"NAFENG - Hickory Engineered (Downtown Grey) | 6.5"" x 18mm x RL - 19.18sf/b - Distressed Grade",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b2ac9fc87,ENG65HICCHESTNUT,ENG-FAWK-0009,,,,"NAFENG - Hickory Engineered (Chestnut) | 6.5"" x 18mm x RL - 20.25sf/b",Box size (sf): 20.25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
121e58d7-9221-4d8a-949f-5db0d12fa5e2,ENG75HICAGEDBARREL,ENG-FAWK-0010,,,,"NAFENG - Hickory Engineered (Aged Barrel) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
dcd79bf3-d84b-48cb-b850-9111566a67c3,ENG75HICCACAO,ENG-FAWK-0011,,,,"NAFENG - Hickory Engineered (Cacao) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a439d996-06b8-45cb-bdaa-3200bf596cee,ENG75HICEARLGREY,ENG-FAWK-0012,,,,"NAFENG - Hickory Engineered (Earl Grey) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
cafb1668-9d0f-4f1a-b513-c36eaea35740,ENG75HICKONA,ENG-FAWK-0013,,,,"NAFENG - Hickory Engineered (Kona) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
d2665407-48df-491e-b1c0-93b55545a875,ENG75HICMACADAMIA,ENG-FAWK-0014,,,,"NAFENG - Hickory Engineered (Macadamia) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
7d8fe99c-988c-406a-825b-a1218f6a3eed,ENG75HICMODERNPEWTER,ENG-FAWK-0015,,,,"NAFENG - Hickory Engineered (Modern Pewter) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
2267391a-c6ee-468e-bf6a-8c56160a5adc,ENG75HICNUTMEG,ENG-FAWK-0016,,,,"NAFENG - Hickory Engineered (Nutmeg) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
c6a58785-f61c-4246-a4ee-2079159a1399,ENG75HICPECAN,ENG-FAWK-0017,,,,"NAFENG - Hickory Engineered (Pecan) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0a6f6e36-8b89-11eb-f3d6-7e8b32464651,ENG75HICRUSTICNATURAL,ENG-FAWK-0018,,,,"NAFENG - Hickory Engineered (Rustic Natural) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
089702d7-935f-43e8-be72-7f9387609d6c,ENG75HICSADDLEBROWN,ENG-FAWK-0019,,,,"NAFENG - Hickory Engineered (Saddle Brown) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,NAF,FAW,,1,1,Default Tax,,,,,
8b8258f7-9aac-4124-8f14-9f1f1b6a750d,ENG5OAKAUTUMNCLICK,ENG-FAWK-0020,,,,"NAFENG - White Oak Click (Autumn) | 5"" x 12mm x RL - 29.28sf/b",Box size (sf): 29.28,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
9ca25641-0c5e-41ca-baf1-aacd7b4c8d60,ENG5OAKCEDARCLICK,ENG-FAWK-0021,,,,"NAFENG - White Oak Click (Cedar) | 5"" x 12mm x RL - 29.28sf/b",Box size (sf): 29.28,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
3999f742-2cd2-44d1-a49f-22aeecf4d8f8,ENG5OAKGOLDENCLICK,ENG-FAWK-0022,,,,"NAFENG - White Oak Click (Golden) | 5"" x 12mm x RL - 29.28sf/b",Box size (sf): 29.28,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
fb044553-48a9-4339-a5cc-ec293100cc95,ENG5OAKWHISKYCLICK,ENG-FAWK-0023,,,,"NAFENG - White Oak Click (Whisky) | 5"" x 12mm x RL - 29.28sf/b",Box size (sf): 29.28,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
e6430ed7-3d37-49f1-a851-ea2682c3c1fb,ENG5OAKSIENNACLICK,ENG-FAWK-0024,,,,"NAFENG - White Oak Click (Sienna) | 5"" x 12mm x RL - 29.28sf/b",Box size (sf): 29.28,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
663decc3-d7db-45b3-bba8-677410d1690b,ENG65OAKCOUNTRYBROWN,ENG-FAWK-0025,,,,"NAFENG - White Oak T&G (Country Brown) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a71a7ead-b28c-4edc-9de2-885efe0422fb,ENG65OAKIRON,ENG-FAWK-0026,,,,"NAFENG - White Oak T&G (Iron) | 6.5"" x 18mm x RL - 19.18sf/b",Box size (sf): 19.18,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
e24696eb-2a54-4a8b-a98e-ff46b4caa7d4,ENG65OAKOREGONOAK168,ENG-FAWK-0029,,,,"NAFENG - White Oak T&G (Oregon Oak) | 6.5"" x 18mm x RL - 19.74sf/b",Box size (sf): 19.74,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
676b5d18-4590-4b4f-b0d2-c6ba35cbd53d,ENG65OAKPURDY168,ENG-FAWK-0030,,,,"NAFENG - White Oak T&G (Purdy) | 6.5"" x 18mm x RL - 20.25sf/b",Box size (sf): 20.25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
3ed8c4a1-778a-408e-a3d3-c1ae51095b2b,ENG65OAKFLORENCE168,ENG-FAWK-0031,,,,"NAFENG - White Oak T&G (Florence) | 6.5"" x 18mm x RL - 20.25sf/b",Box size (sf): 20.25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
b206e4f4-d1ea-4c58-a5e6-8c76274cf694,ENG65OAKNAPLES168,ENG-FAWK-0032,,,,"NAFENG - White Oak T&G (Naples) | 6.5"" x 18mm x RL - 20.25sf/b",Box size (sf): 20.25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
f835ef3b-b685-4918-adcc-86ea80a0e607,ENG65OAKROME168,ENG-FAWK-0033,,,,"NAFENG - White Oak T&G (Rome) | 6.5"" x 18mm x RL - 20.25sf/b",Box size (sf): 20.25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
43b19a8b-2db9-4831-8554-9e37210f7bfe,ENG65OAKSUNLIGHT168,ENG-FAWK-0034,,,,"NAFENG - White Oak T&G (Sunlight) | 6.5"" x 18mm x RL - 20.25sf/b",Box size (sf): 20.25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
74dcdfb0-b3db-42f4-a045-99a1cd064efc,ENG75OAKJAMAICAREGAL,ENG-FAWK-0039,,,,"NAFENG - Regal American White Oak (Jamaica) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
bcd5e93c-a5f4-4d36-917f-73c69a5b4e71,ENG75OAKARUBAREGAL,ENG-FAWK-0040,,,,"NAFENG - Regal American White Oak (Aruba) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
aff41580-1c1d-4828-b8e9-3b53002c43bb,ENG75OAKSTLUCIAREGAL,ENG-FAWK-0044,,,,"NAFENG - Regal American White Oak (St. Lucia) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
39665145-285c-423a-ac9c-e1f272491011,ENG75OAKCUBAREGAL,ENG-FAWK-0045,,,,"NAFENG - Regal American White Oak (Cuba) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
82eee7a5-3756-4c43-a1d0-e55fee905a80,ENG75OAKDOMINICAREGAL,ENG-FAWK-0046,,,,"NAFENG - Regal American White Oak (Dominica) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0eff8950-8fd0-42af-b0ac-02c8c3a6547d,ENG75OAKSTKITTSREGAL,ENG-FAWK-0047,,,,"NAFENG - Regal American White Oak (St. Kitts) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
1b15d0c8-577f-4ab9-8c2d-047cb7ceda3c,ENG75OAKTORINOREGAL,ENG-FAWK-0049,,,,"NAFENG - Regal American White Oak (Torino) | 7.5"" x 18mm x RL - 23.44sf/b",Box size (sf): 23.44,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
9bdac384-301c-499d-9cb4-27d08f23c573,ENG75OAKVENICEREGAL,ENG-FAWK-0050,,,,"NAFENG - Regal American White Oak (Venice) | 7.5"" x 18mm x RL - 23.44sf/b",Box size (sf): 23.44,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0cf786be-086e-4d14-8b8e-5861b6fcc97e,ENG75OAKLISBONREGAL,ENG-FAWK-0051,,,,"NAFENG - Regal American White Oak (Lisbon) | 7.5"" x 18mm x RL - 23.44sf/b",Box size (sf): 23.44,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.79,4.79,,,,,NAF,FAW,,1,1,Default Tax,,,,,
30bb94a1-ac01-4fac-927d-31f69b3e7cb8,ENG75OAKDALIDES,ENG-FAWK-0053,,,,"NAFENG - Designer American White Oak (Dali) | 7.5"" x 18mm x RL - 23.31sf/b",Box size (sf): 23.31,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.99,5.99,,,,,NAF,FAW,,1,1,Default Tax,,,,,
4114f0fd-e704-4fd2-a460-fb5ca7142c87,ENG5OAKCANVASEURDES,ENG-FAWK-0056,,,,"NAFENG - Designer European White Oak (Canvas) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.69,5.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
0b1dbb40-d0f5-4a78-98f2-3be30c10927f,ENG5OAKFAWNBEIGEEURDES,ENG-FAWK-0057,,,,"NAFENG - Designer European White Oak (Fawn Beige) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.69,5.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
1ce510eb-7e68-40a8-b666-54c8491f5278,ENG5OAKHARVESTGOLDEURDES,ENG-FAWK-0058,,,,"NAFENG - Designer European White Oak (Harvest Gold) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.69,5.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
a57fb4c2-0891-4286-b273-622694d6cfae,ENG5OAKSTORMOAKEURDES,ENG-FAWK-0059,,,,"NAFENG - Designer European White Oak (Storm Oak) | 5"" x 18mm x RL - 20.77sf/b - Select",Box size (sf): 20.77,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.69,5.69,,,,,NAF,FAW,,1,1,Default Tax,,,,,
